transaction_date,stock_date,product_id,customer_id,store_id,quantity
10/7/2020,10/6/2018,789,5134,3,23
10/7/2020,9/30/2018,579,5134,3,7
10/7/2020,10/2/2018,429,4606,3,13
10/7/2020,10/2/2018,1244,4606,3,13
10/7/2020,10/6/2018,356,4606,3,27
10/7/2020,9/30/2018,733,4606,3,1
10/7/2020,10/4/2018,1355,878,3,54
10/7/2020,9/30/2018,439,878,3,33
10/7/2020,10/2/2018,483,878,3,45
10/7/2020,10/5/2018,766,878,3,25
10/7/2020,10/1/2018,1061,878,3,31
10/7/2020,10/4/2018,1431,647,3,47
10/7/2020,10/3/2018,620,8960,3,12
10/7/2020,10/2/2018,1429,7909,3,54
10/7/2020,10/5/2018,1019,7909,3,53
10/7/2020,10/3/2018,204,7822,3,50
10/7/2020,10/5/2018,20,7822,3,7
10/7/2020,10/2/2018,570,7822,3,20
10/7/2020,10/2/2018,480,7822,3,10
10/7/2020,10/4/2018,1162,7822,3,46
10/7/2020,10/3/2018,260,7822,3,35
10/7/2020,10/3/2018,1229,1442,3,43
10/7/2020,10/2/2018,60,1442,3,16
10/7/2020,10/1/2018,139,2712,6,34
10/7/2020,10/6/2018,156,2712,6,30
10/7/2020,10/5/2018,106,2712,6,3
10/7/2020,10/4/2018,256,2712,6,48
10/7/2020,10/2/2018,1364,2712,6,1
10/7/2020,9/30/2018,1154,2712,6,37
10/7/2020,10/4/2018,179,2472,6,32
10/7/2020,10/5/2018,1181,2472,6,59
10/7/2020,10/5/2018,145,2472,6,54
10/7/2020,10/1/2018,1281,2472,6,31
10/7/2020,10/6/2018,176,1538,6,53
10/7/2020,10/5/2018,20,1538,6,40
10/7/2020,10/3/2018,902,1538,6,23
10/7/2020,10/4/2018,958,1538,6,47
10/7/2020,9/30/2018,376,1538,6,54
10/7/2020,10/2/2018,1052,1743,6,44
10/7/2020,10/5/2018,509,1743,6,53
10/7/2020,9/30/2018,579,1743,6,28
10/7/2020,9/30/2018,1195,1743,6,35
10/7/2020,10/4/2018,492,1743,6,5
10/7/2020,10/2/2018,629,1743,6,21
10/7/2020,10/2/2018,1045,1743,6,36
10/7/2020,10/5/2018,766,5436,6,54
10/7/2020,10/1/2018,416,6223,6,44
10/7/2020,10/2/2018,100,6223,6,47
10/7/2020,10/3/2018,710,2404,6,41
10/7/2020,9/30/2018,1192,2404,6,33
10/7/2020,10/6/2018,889,2404,6,31
10/7/2020,10/5/2018,972,2404,6,60
10/7/2020,10/2/2018,516,7859,6,29
10/7/2020,10/2/2018,1359,7859,6,21
10/7/2020,10/6/2018,356,3952,6,54
10/7/2020,10/2/2018,746,3952,6,13
10/7/2020,10/6/2018,1068,3952,6,14
10/7/2020,10/6/2018,1245,3952,6,17
10/7/2020,10/6/2018,1128,3952,6,24
10/7/2020,10/4/2018,1478,3952,6,22
10/7/2020,10/4/2018,702,3082,6,32
10/7/2020,10/4/2018,785,3082,6,21
10/7/2020,10/5/2018,536,3082,6,7
10/7/2020,10/4/2018,26,9603,6,6
10/7/2020,10/5/2018,841,9603,6,42
10/7/2020,10/2/2018,1511,9603,6,10
10/7/2020,10/6/2018,3,9991,6,11
10/7/2020,9/30/2018,180,9991,6,23
10/7/2020,10/2/2018,63,9991,6,30
10/7/2020,9/30/2018,413,9991,6,50
10/7/2020,10/1/2018,1425,4320,6,1
10/7/2020,10/6/2018,976,4320,6,4
10/7/2020,10/5/2018,766,4320,6,40
10/7/2020,10/1/2018,982,4320,6,51
10/7/2020,10/4/2018,333,4320,6,35
10/7/2020,10/1/2018,722,4320,6,13
10/7/2020,10/2/2018,893,6566,6,54
10/7/2020,10/3/2018,1015,6566,6,35
10/7/2020,10/2/2018,233,6566,6,43
10/7/2020,10/2/2018,1022,6566,6,31
10/7/2020,10/2/2018,1359,6566,6,29
10/7/2020,10/4/2018,1176,6566,6,51
10/7/2020,10/5/2018,457,115,6,13
10/7/2020,10/5/2018,1152,115,6,1
10/7/2020,10/6/2018,1362,8793,6,17
10/7/2020,10/1/2018,1140,8793,6,27
10/7/2020,10/4/2018,663,8793,6,43
10/7/2020,10/6/2018,120,8793,6,27
10/7/2020,10/3/2018,823,7907,6,56
10/7/2020,10/4/2018,447,8317,6,5
10/7/2020,10/6/2018,769,8317,6,10
10/7/2020,10/4/2018,946,8317,6,19
10/7/2020,10/1/2018,830,8317,6,32
10/7/2020,10/2/2018,1179,8317,6,42
10/7/2020,10/4/2018,1099,3587,6,27
10/7/2020,10/3/2018,344,3587,6,23
10/7/2020,10/4/2018,321,3587,6,20
10/7/2020,10/4/2018,1143,6617,6,32
10/7/2020,10/5/2018,627,6617,6,38
10/7/2020,10/5/2018,617,6617,6,60
10/7/2020,10/1/2018,234,6617,6,55
10/7/2020,9/30/2018,1536,5401,6,26
10/7/2020,10/5/2018,1420,5401,6,48
10/7/2020,10/1/2018,211,5401,6,6
10/7/2020,10/5/2018,721,5401,6,4
10/7/2020,10/1/2018,750,5401,6,24
10/7/2020,10/3/2018,1393,5401,6,14
10/7/2020,10/5/2018,896,4422,6,20
10/7/2020,9/30/2018,207,4422,6,60
10/7/2020,9/30/2018,430,5630,6,5
10/7/2020,10/1/2018,47,5630,6,24
10/7/2020,10/2/2018,1196,5630,6,29
10/7/2020,10/5/2018,1339,2289,6,39
10/7/2020,9/30/2018,436,2289,6,42
10/7/2020,9/30/2018,1173,2289,6,26
10/7/2020,10/5/2018,1349,2289,6,57
10/7/2020,10/5/2018,840,1080,6,30
10/7/2020,10/6/2018,790,1080,6,28
10/7/2020,10/2/2018,940,1080,6,11
10/7/2020,9/30/2018,490,1080,6,39
10/7/2020,10/3/2018,1237,5144,6,12
10/7/2020,10/4/2018,1546,5144,6,6
10/7/2020,10/5/2018,617,5144,6,35
10/7/2020,10/6/2018,1020,5144,6,60
10/7/2020,10/4/2018,205,1650,6,2
10/7/2020,10/4/2018,1526,1650,6,32
10/7/2020,10/2/2018,1409,1650,6,19
10/7/2020,10/4/2018,201,1650,6,20
10/7/2020,10/3/2018,710,1650,6,16
10/7/2020,10/2/2018,827,9792,6,33
10/7/2020,9/30/2018,804,9792,6,14
10/7/2020,10/4/2018,1286,9792,6,33
10/7/2020,10/1/2018,1207,112,6,16
10/7/2020,10/2/2018,52,112,6,35
10/7/2020,9/30/2018,435,4926,6,23
10/7/2020,10/4/2018,1223,4926,6,44
10/7/2020,10/2/2018,2,4926,6,54
10/7/2020,10/3/2018,1377,4926,6,44
10/7/2020,10/1/2018,368,4926,6,51
10/7/2020,10/5/2018,1423,4926,6,48
10/7/2020,10/3/2018,1460,8214,6,12
10/7/2020,10/5/2018,119,8214,6,27
10/7/2020,10/3/2018,614,8214,6,38
10/7/2020,10/3/2018,1417,8214,6,52
10/7/2020,10/1/2018,1394,8214,6,32
10/7/2020,10/4/2018,318,8214,6,26
10/7/2020,10/2/2018,611,9019,6,11
10/7/2020,10/6/2018,255,9019,6,44
10/7/2020,10/5/2018,332,4338,6,41
10/7/2020,10/5/2018,362,4338,6,30
10/7/2020,10/3/2018,1004,4338,6,47
10/7/2020,10/4/2018,1048,4338,6,22
10/7/2020,10/5/2018,1331,4338,6,33
10/7/2020,10/2/2018,482,4338,6,30
10/7/2020,10/3/2018,944,5231,6,37
10/7/2020,10/4/2018,815,5231,6,47
10/7/2020,10/2/2018,472,5231,6,49
10/7/2020,10/2/2018,1088,5231,6,48
10/7/2020,10/2/2018,798,5231,6,42
10/7/2020,10/2/2018,522,5231,6,59
10/7/2020,10/5/2018,1308,4392,6,45
10/7/2020,10/1/2018,193,4392,6,26
10/7/2020,10/1/2018,836,4392,6,27
10/7/2020,9/30/2018,880,4392,6,24
10/7/2020,10/4/2018,1162,4392,6,51
10/7/2020,10/3/2018,1458,4392,6,8
10/7/2020,10/4/2018,776,937,6,14
10/7/2020,10/2/2018,233,937,6,26
10/7/2020,10/5/2018,303,937,6,48
10/7/2020,10/6/2018,919,937,6,50
10/7/2020,9/30/2018,216,937,6,41
10/7/2020,10/1/2018,353,937,6,28
10/7/2020,10/4/2018,340,5484,6,52
10/7/2020,10/2/2018,783,5484,6,21
10/7/2020,10/2/2018,1426,5484,6,21
10/7/2020,10/1/2018,1056,5484,6,20
10/7/2020,10/5/2018,1339,5484,6,19
10/7/2020,9/30/2018,490,5484,6,33
10/7/2020,10/6/2018,1366,5989,6,56
10/7/2020,10/3/2018,823,5989,6,29
10/7/2020,10/3/2018,1166,9160,6,42
10/7/2020,10/4/2018,1422,9160,6,48
10/7/2020,10/1/2018,1556,288,6,18
10/7/2020,10/3/2018,1053,288,6,12
10/7/2020,10/6/2018,177,288,6,45
10/7/2020,10/1/2018,1246,288,6,10
10/7/2020,10/3/2018,11,288,6,37
10/7/2020,10/1/2018,887,9350,6,4
10/7/2020,10/4/2018,1090,9350,6,45
10/7/2020,10/2/2018,1307,9350,6,52
10/7/2020,9/30/2018,244,9350,6,38
10/7/2020,9/30/2018,1047,9350,6,42
10/7/2020,10/6/2018,1024,9350,6,22
10/7/2020,10/5/2018,1340,9471,6,6
10/7/2020,10/1/2018,144,9471,6,37
10/7/2020,10/4/2018,1346,9471,6,24
10/7/2020,9/30/2018,1269,9471,6,28
10/7/2020,10/2/2018,136,8141,22,19
10/7/2020,10/4/2018,1390,8141,22,14
10/7/2020,10/3/2018,1473,8141,22,13
10/7/2020,10/1/2018,1224,8141,22,58
10/7/2020,10/3/2018,415,8141,22,5
10/7/2020,10/6/2018,1284,8141,22,18
10/7/2020,10/6/2018,66,2815,22,36
10/7/2020,10/2/2018,429,2815,22,15
10/7/2020,10/4/2018,73,2815,22,5
10/7/2020,10/4/2018,1554,2815,22,35
10/7/2020,10/5/2018,1371,2815,22,53
10/7/2020,10/5/2018,499,4516,22,5
10/7/2020,10/5/2018,689,4516,22,55
10/7/2020,9/30/2018,1265,4516,22,23
10/7/2020,10/5/2018,1508,4516,22,7
10/7/2020,9/30/2018,1192,4516,22,20
10/7/2020,9/30/2018,1238,6675,22,26
10/7/2020,10/3/2018,761,6675,22,48
10/7/2020,10/2/2018,124,8945,23,12
10/7/2020,10/6/2018,794,8945,23,56
10/7/2020,9/30/2018,1171,8945,23,21
10/7/2020,9/30/2018,41,8945,23,3
10/7/2020,10/1/2018,974,9697,23,54
10/7/2020,10/4/2018,1018,9697,23,20
10/7/2020,10/4/2018,321,8746,23,37
10/7/2020,10/1/2018,592,8746,23,60
10/7/2020,10/6/2018,608,8746,23,28
10/7/2020,10/3/2018,558,8746,23,52
10/7/2020,10/2/2018,708,8746,23,35
10/7/2020,10/6/2018,789,9016,23,48
10/7/2020,10/4/2018,406,9016,23,57
10/7/2020,9/30/2018,402,2829,23,10
10/7/2020,10/3/2018,739,2829,23,30
10/7/2020,10/5/2018,556,2829,23,45
10/7/2020,10/1/2018,1105,2829,23,14
10/7/2020,10/3/2018,1015,2829,23,46
10/7/2020,10/5/2018,140,2829,23,16
10/7/2020,10/5/2018,855,2981,23,18
10/7/2020,10/2/2018,206,2981,23,50
10/7/2020,9/30/2018,595,2981,23,51
10/7/2020,10/6/2018,37,7276,23,2
10/7/2020,10/5/2018,1491,7276,23,19
10/7/2020,10/3/2018,975,7276,23,34
10/7/2020,10/6/2018,1379,7276,23,38
10/7/2020,10/5/2018,582,7276,23,42
10/7/2020,10/1/2018,586,7276,23,27
10/7/2020,9/30/2018,1062,3719,23,25
10/7/2020,10/4/2018,386,3719,23,32
10/7/2020,10/4/2018,443,3719,23,3
10/7/2020,10/2/2018,1418,3719,23,6
10/7/2020,10/4/2018,50,3719,23,14
10/7/2020,10/4/2018,626,3719,23,6
10/7/2020,10/2/2018,1013,5923,23,24
10/7/2020,10/3/2018,1323,5923,23,48
10/7/2020,10/1/2018,807,5923,23,43
10/7/2020,10/4/2018,563,5353,23,24
10/7/2020,10/4/2018,1113,5353,23,39
10/7/2020,10/5/2018,1023,5353,23,60
10/7/2020,10/3/2018,147,5353,23,48
10/7/2020,10/2/2018,384,3197,23,46
10/7/2020,10/1/2018,1333,3197,23,13
10/7/2020,10/6/2018,1189,3197,23,20
10/7/2020,10/1/2018,1206,3197,23,3
10/7/2020,9/30/2018,195,9891,23,37
10/7/2020,10/6/2018,1463,9891,23,49
10/7/2020,10/6/2018,1187,9891,23,34
10/7/2020,10/1/2018,45,9891,23,25
10/7/2020,9/30/2018,355,9891,23,18
10/7/2020,10/4/2018,631,3921,23,32
10/7/2020,10/1/2018,981,3921,23,54
10/7/2020,10/4/2018,1077,3921,23,27
10/7/2020,10/3/2018,1520,3921,23,14
10/8/2020,10/4/2018,137,4988,2,12
10/8/2020,10/6/2018,659,4988,2,31
10/8/2020,10/6/2018,237,4988,2,6
10/8/2020,10/4/2018,360,4988,2,49
10/8/2020,10/1/2018,1529,7843,2,21
10/8/2020,10/5/2018,14,7843,2,27
10/8/2020,10/4/2018,297,7843,2,59
10/8/2020,10/3/2018,593,7843,2,33
10/8/2020,10/1/2018,603,4018,2,50
10/8/2020,10/6/2018,820,4018,2,14
10/8/2020,10/2/2018,171,4018,2,45
10/8/2020,10/1/2018,560,4018,2,1
10/8/2020,10/3/2018,783,4411,2,5
10/8/2020,10/6/2018,1093,4411,2,38
10/8/2020,10/7/2018,1509,2854,2,51
10/8/2020,10/6/2018,473,2854,2,46
10/8/2020,10/5/2018,50,2854,2,34
10/8/2020,10/5/2018,955,4570,2,41
10/8/2020,10/7/2018,1305,4570,2,41
10/8/2020,10/5/2018,256,4570,2,59
10/8/2020,10/1/2018,699,4570,2,1
10/8/2020,10/1/2018,1342,4570,2,10
10/8/2020,10/4/2018,417,10198,2,37
10/8/2020,10/5/2018,633,10198,2,23
10/8/2020,10/7/2018,602,3197,23,29
10/8/2020,10/2/2018,911,3197,23,40
10/8/2020,10/3/2018,1427,9063,23,39
10/8/2020,10/5/2018,406,9063,23,58
10/8/2020,10/4/2018,768,9063,23,16
10/8/2020,10/1/2018,412,9063,23,57
10/8/2020,10/4/2018,1421,569,23,38
10/8/2020,10/4/2018,839,569,23,30
10/8/2020,10/2/2018,1125,569,23,16
10/8/2020,10/4/2018,143,569,23,26
10/8/2020,10/5/2018,386,569,23,18
10/8/2020,10/6/2018,1341,7370,23,34
10/8/2020,10/3/2018,1052,7370,23,12
10/8/2020,10/5/2018,776,7370,23,47
10/8/2020,10/1/2018,1192,7370,23,50
10/8/2020,10/6/2018,1202,4958,23,23
10/8/2020,10/2/2018,326,4958,23,25
10/8/2020,10/2/2018,982,4958,23,10
10/8/2020,10/7/2018,160,4958,23,43
10/8/2020,10/6/2018,337,4958,23,22
10/8/2020,10/6/2018,220,4958,23,6
10/8/2020,10/6/2018,1339,5923,23,6
10/8/2020,10/3/2018,1449,5923,23,44
10/8/2020,10/5/2018,1532,5923,23,50
10/8/2020,10/7/2018,1282,5923,23,13
10/8/2020,10/5/2018,1505,4719,23,35
10/8/2020,10/7/2018,950,4719,23,2
10/8/2020,10/7/2018,1472,4719,23,51
10/8/2020,10/1/2018,1049,4719,23,41
10/8/2020,10/3/2018,1405,2952,23,48
10/8/2020,10/4/2018,1249,2952,23,32
10/8/2020,10/7/2018,573,2952,23,47
10/8/2020,10/3/2018,629,2952,23,22
10/8/2020,10/7/2018,564,2588,23,10
10/8/2020,10/4/2018,314,2588,23,21
10/8/2020,10/1/2018,1063,2588,23,48
10/8/2020,10/4/2018,620,9169,23,6
10/8/2020,10/1/2018,876,9169,23,41
10/8/2020,10/6/2018,1253,9169,23,28
10/8/2020,10/6/2018,537,9169,23,27
10/8/2020,10/7/2018,1126,9169,23,41
10/8/2020,10/3/2018,504,9169,23,27
10/8/2020,10/5/2018,88,5353,23,56
10/8/2020,10/4/2018,1330,5353,23,50
10/8/2020,10/6/2018,720,5353,23,44
10/8/2020,10/7/2018,577,5353,23,1
10/8/2020,10/3/2018,593,5353,23,37
10/8/2020,10/7/2018,543,5353,23,49
10/8/2020,10/4/2018,434,8577,23,30
10/8/2020,10/6/2018,689,8577,23,47
10/8/2020,10/6/2018,1066,8577,23,42
10/8/2020,10/4/2018,350,8577,23,36
10/8/2020,10/1/2018,939,8577,23,44
10/8/2020,10/5/2018,317,8577,23,39
10/8/2020,10/1/2018,1459,4567,23,26
10/8/2020,10/5/2018,1143,4567,23,60
10/8/2020,10/6/2018,533,4567,23,48
10/8/2020,10/4/2018,390,4567,23,7
10/8/2020,10/4/2018,407,4567,23,35
10/8/2020,10/7/2018,357,4567,23,42
10/8/2020,10/4/2018,709,7130,24,31
10/8/2020,10/4/2018,1458,7130,24,59
10/8/2020,10/7/2018,769,7130,24,35
10/8/2020,10/4/2018,133,7130,24,9
10/8/2020,10/2/2018,70,7130,24,52
10/8/2020,10/7/2018,856,6572,24,7
10/8/2020,10/3/2018,1405,6572,24,37
10/8/2020,10/4/2018,1316,6572,24,31
10/8/2020,10/5/2018,440,6572,24,48
10/8/2020,10/7/2018,1509,6572,24,29
10/8/2020,10/1/2018,41,5572,24,42
10/8/2020,10/4/2018,1149,5572,24,41
10/8/2020,10/1/2018,939,5572,24,46
10/8/2020,10/6/2018,1156,5572,24,25
10/8/2020,10/7/2018,507,5572,24,34
10/8/2020,10/4/2018,1309,5572,24,7
10/8/2020,10/1/2018,873,5572,24,27
10/8/2020,10/3/2018,1446,1838,24,25
10/8/2020,10/3/2018,924,6408,24,1
10/8/2020,10/5/2018,1273,6408,24,39
10/8/2020,10/1/2018,1369,6408,24,52
10/8/2020,10/5/2018,254,6408,24,23
10/8/2020,10/2/2018,897,6408,24,36
10/8/2020,10/5/2018,387,4524,24,34
10/8/2020,10/6/2018,498,4524,24,26
10/8/2020,10/1/2018,581,4524,24,54
10/8/2020,10/3/2018,331,4524,24,1
10/8/2020,10/2/2018,1080,4524,24,4
10/8/2020,10/1/2018,1536,4524,24,24
10/8/2020,10/2/2018,1313,4524,24,52
10/8/2020,10/5/2018,323,1780,24,10
10/8/2020,10/4/2018,673,1780,24,41
10/8/2020,10/4/2018,1183,1780,24,45
10/8/2020,10/6/2018,328,1452,24,28
10/8/2020,10/6/2018,910,2460,24,14
10/8/2020,10/3/2018,1299,2460,24,26
10/8/2020,10/5/2018,1276,2460,24,19
10/8/2020,10/5/2018,201,2460,24,23
10/8/2020,10/5/2018,311,2460,24,7
10/8/2020,10/7/2018,394,2460,24,31
10/8/2020,10/2/2018,144,2460,24,32
10/8/2020,10/1/2018,531,7095,24,3
10/8/2020,10/6/2018,853,7095,24,9
10/8/2020,10/6/2018,1030,7095,24,22
10/8/2020,10/4/2018,914,7095,24,19
10/8/2020,10/3/2018,1263,7095,24,16
10/8/2020,10/1/2018,1086,9299,24,53
10/8/2020,10/3/2018,331,9299,24,51
10/8/2020,10/5/2018,308,9299,24,19
10/8/2020,10/7/2018,1130,1242,24,28
10/8/2020,10/4/2018,614,1242,24,1
10/8/2020,10/7/2018,604,1242,24,8
10/8/2020,10/2/2018,221,1242,24,47
10/8/2020,10/5/2018,62,7106,24,60
10/8/2020,10/4/2018,1504,7106,24,49
10/8/2020,10/7/2018,295,7106,24,9
10/8/2020,10/7/2018,805,7106,24,33
10/8/2020,10/2/2018,834,7106,24,57
10/8/2020,10/5/2018,1477,7106,24,41
10/8/2020,10/4/2018,1520,7106,24,14
10/8/2020,10/4/2018,944,8324,24,36
10/8/2020,10/3/2018,2,8324,24,44
10/8/2020,10/3/2018,1271,8324,24,36
10/8/2020,10/2/2018,994,8324,24,3
10/8/2020,10/1/2018,1410,8324,24,41
10/8/2020,10/1/2018,162,8324,24,13
10/8/2020,10/6/2018,509,4898,24,17
10/8/2020,10/7/2018,552,4898,24,16
10/8/2020,10/6/2018,835,4898,24,38
10/8/2020,10/2/2018,1131,4898,24,28
10/8/2020,10/4/2018,975,4898,24,9
10/8/2020,10/3/2018,299,4898,24,43
10/8/2020,10/3/2018,1534,4687,24,3
10/8/2020,10/2/2018,592,4687,24,39
10/8/2020,10/7/2018,1447,4687,24,39
10/8/2020,10/5/2018,26,4687,24,22
10/8/2020,10/7/2018,442,4687,24,6
10/8/2020,10/2/2018,752,4687,24,26
10/8/2020,10/4/2018,1380,4687,24,36
10/8/2020,10/5/2018,112,1596,24,24
10/8/2020,10/6/2018,168,1596,24,39
10/8/2020,10/6/2018,1144,1596,24,9
10/8/2020,10/3/2018,189,1596,24,36
10/8/2020,10/7/2018,505,747,24,3
10/8/2020,10/3/2018,961,747,24,47
10/8/2020,10/7/2018,738,747,24,25
10/8/2020,10/7/2018,262,747,24,35
10/8/2020,10/6/2018,1277,747,24,26
10/8/2020,10/3/2018,1347,747,24,10
10/8/2020,10/5/2018,642,1457,24,12
10/8/2020,10/6/2018,525,1457,24,7
10/8/2020,10/5/2018,875,1457,24,17
10/8/2020,10/3/2018,259,1890,24,13
10/8/2020,10/2/2018,115,1890,24,27
10/8/2020,10/2/2018,132,1890,24,37
10/8/2020,10/5/2018,82,1890,24,58
10/8/2020,10/4/2018,292,8033,24,59
10/8/2020,10/3/2018,16,8033,24,54
10/8/2020,10/3/2018,432,8033,24,14
10/8/2020,10/4/2018,242,8390,24,26
10/8/2020,10/2/2018,165,8390,24,4
10/8/2020,10/4/2018,1540,8390,24,36
10/8/2020,10/5/2018,1554,8299,24,36
10/8/2020,10/3/2018,878,8299,24,40
10/8/2020,10/5/2018,1348,8299,24,51
10/8/2020,10/6/2018,533,9757,24,51
10/8/2020,10/4/2018,96,9757,24,52
10/8/2020,10/1/2018,579,9757,24,10
10/8/2020,10/6/2018,689,9757,24,11
10/8/2020,10/6/2018,772,9757,24,27
10/8/2020,10/3/2018,522,9757,24,10
10/8/2020,10/1/2018,572,3228,24,10
10/8/2020,10/2/2018,1121,3228,24,60
10/8/2020,10/4/2018,1032,3228,24,33
10/8/2020,10/7/2018,156,3228,24,39
10/9/2020,10/2/2018,513,3981,7,51
10/9/2020,10/7/2018,556,3981,7,27
10/9/2020,10/4/2018,274,517,7,54
10/9/2020,10/5/2018,130,517,7,36
10/9/2020,10/5/2018,147,517,7,39
10/9/2020,10/3/2018,97,517,7,1
10/9/2020,10/2/2018,404,9101,7,13
10/9/2020,10/3/2018,127,9101,7,17
10/9/2020,10/8/2018,543,9101,7,23
10/9/2020,10/7/2018,853,9101,7,43
10/9/2020,10/8/2018,1236,1133,7,28
10/9/2020,10/2/2018,747,1133,7,18
10/9/2020,10/5/2018,1070,1133,7,9
10/9/2020,10/6/2018,1546,5541,7,31
10/9/2020,10/2/2018,231,5541,7,50
10/9/2020,10/5/2018,1473,5541,7,19
10/9/2020,10/8/2018,864,5541,7,57
10/9/2020,10/7/2018,720,5541,7,34
10/9/2020,10/8/2018,357,4258,7,14
10/9/2020,10/3/2018,667,4258,7,5
10/9/2020,10/2/2018,151,4258,7,39
10/9/2020,10/7/2018,140,4258,7,23
10/9/2020,10/5/2018,1316,4258,7,42
10/9/2020,10/2/2018,906,4258,7,7
10/9/2020,10/2/2018,163,4258,7,17
10/9/2020,10/4/2018,1359,436,7,43
10/9/2020,10/6/2018,1286,436,7,35
10/9/2020,10/6/2018,970,436,7,43
10/9/2020,10/5/2018,360,436,7,59
10/9/2020,10/5/2018,410,6375,7,24
10/9/2020,10/2/2018,481,6375,7,34
10/9/2020,10/6/2018,1096,6375,7,50
10/9/2020,10/5/2018,393,6375,7,44
10/9/2020,10/2/2018,531,6375,7,39
10/9/2020,10/5/2018,1473,9471,7,23
10/9/2020,10/8/2018,1236,9471,7,7
10/9/2020,10/4/2018,1119,9471,7,56
10/9/2020,10/7/2018,1469,9471,7,24
10/9/2020,10/3/2018,1337,5214,7,25
10/9/2020,10/6/2018,474,5214,7,23
10/9/2020,10/3/2018,678,5214,7,22
10/9/2020,10/7/2018,894,5214,7,9
10/9/2020,10/7/2018,245,5214,7,35
10/9/2020,10/3/2018,634,5214,7,42
10/9/2020,10/7/2018,391,3157,7,49
10/9/2020,10/2/2018,927,3157,7,60
10/9/2020,10/7/2018,145,3157,7,18
10/9/2020,10/6/2018,934,3157,7,53
10/9/2020,10/3/2018,1270,3157,7,53
10/9/2020,10/7/2018,1087,3157,7,8
10/9/2020,10/8/2018,1513,5201,7,46
10/9/2020,10/2/2018,1064,5201,7,23
10/9/2020,10/5/2018,1268,5201,7,10
10/9/2020,10/5/2018,1484,5201,7,34
10/9/2020,10/8/2018,421,5201,7,43
10/9/2020,10/3/2018,1224,5201,7,52
10/9/2020,10/3/2018,981,6377,7,29
10/9/2020,10/8/2018,1517,6377,7,51
10/9/2020,10/6/2018,62,170,7,60
10/9/2020,10/5/2018,411,170,7,60
10/9/2020,10/5/2018,1460,3798,7,19
10/9/2020,10/7/2018,478,3798,7,18
10/9/2020,10/7/2018,721,3798,7,52
10/9/2020,10/3/2018,405,3798,7,3
10/9/2020,10/3/2018,1354,3798,7,41
10/9/2020,10/8/2018,1210,3798,7,26
10/9/2020,10/2/2018,927,3922,7,45
10/9/2020,10/7/2018,517,3922,7,5
10/9/2020,10/3/2018,1333,3922,7,8
10/9/2020,10/4/2018,445,3922,7,47
10/9/2020,10/6/2018,821,3922,7,27
10/9/2020,10/2/2018,1250,3922,7,36
10/9/2020,10/6/2018,492,6922,7,58
10/9/2020,10/8/2018,1068,6922,7,24
10/9/2020,10/3/2018,897,6922,7,53
10/9/2020,10/2/2018,581,6922,7,18
10/9/2020,10/3/2018,1530,6922,7,46
10/9/2020,10/5/2018,242,6922,7,13
10/9/2020,10/4/2018,259,6922,7,15
10/9/2020,10/3/2018,282,5096,7,29
10/9/2020,10/8/2018,1284,5096,7,55
10/9/2020,10/5/2018,248,5096,7,40
10/9/2020,10/5/2018,1384,5096,7,20
10/9/2020,10/3/2018,1507,5096,7,15
10/9/2020,10/8/2018,1082,7181,7,14
10/9/2020,10/4/2018,1244,7181,7,2
10/9/2020,10/8/2018,1487,7181,7,12
10/9/2020,10/3/2018,899,8605,7,21
10/9/2020,10/5/2018,649,8605,7,10
10/9/2020,10/8/2018,1398,8605,7,57
10/9/2020,10/2/2018,296,8605,7,16
10/9/2020,10/2/2018,838,5259,7,26
10/9/2020,10/4/2018,2,5259,7,1
10/9/2020,10/6/2018,539,5259,7,28
10/9/2020,10/6/2018,1315,5259,7,39
10/9/2020,10/5/2018,545,5259,7,26
10/9/2020,10/5/2018,882,5259,7,31
10/9/2020,10/2/2018,699,5259,7,21
10/9/2020,10/5/2018,33,6271,7,51
10/9/2020,10/3/2018,836,6271,7,29
10/9/2020,10/5/2018,813,6271,7,15
10/9/2020,10/6/2018,1295,6271,7,15
10/9/2020,10/7/2018,992,6271,7,23
10/9/2020,10/3/2018,1428,9686,7,60
10/9/2020,10/3/2018,592,9686,7,19
10/9/2020,10/7/2018,1129,9686,7,20
10/9/2020,10/3/2018,326,1605,7,49
10/9/2020,10/4/2018,370,1605,7,19
10/9/2020,10/5/2018,653,1605,7,53
10/9/2020,10/8/2018,1362,1605,7,4
10/9/2020,10/7/2018,792,1605,7,4
10/9/2020,10/4/2018,116,1605,7,37
10/9/2020,10/7/2018,672,5511,7,4
10/9/2020,10/4/2018,1288,5511,7,26
10/9/2020,10/6/2018,998,5511,7,2
10/9/2020,10/3/2018,722,5511,7,31
10/9/2020,10/2/2018,1138,5511,7,2
10/9/2020,10/8/2018,283,1748,7,15
10/9/2020,10/7/2018,466,6490,7,50
10/9/2020,10/5/2018,761,6490,7,30
10/9/2020,10/3/2018,1428,5226,7,26
10/9/2020,10/8/2018,1378,5226,7,8
10/9/2020,10/2/2018,1528,5226,7,17
10/9/2020,10/2/2018,1079,5226,7,8
10/9/2020,10/8/2018,869,5226,7,39
10/9/2020,10/5/2018,1085,5226,7,27
10/9/2020,10/7/2018,896,7299,7,34
10/9/2020,10/4/2018,1418,7299,7,36
10/9/2020,10/8/2018,996,7299,7,48
10/9/2020,10/4/2018,1119,7299,7,15
10/9/2020,10/5/2018,336,7299,7,40
