DATE,Humidity,Temperature,Electricity
2020-10-20 09:00:00 EDT,92,5,987
2020-10-20 10:00:00 EDT,89,5.4,967
2020-10-20 11:00:00 EDT,90,6.5,936
2020-10-20 12:00:00 EDT,81,8,942
2020-10-20 13:00:00 EDT,73,9,936
2020-10-20 14:00:00 EDT,69,8.9,904
2020-10-20 15:00:00 EDT,69,8.9,908
2020-10-20 16:00:00 EDT,66,8.6,985
2020-10-20 17:00:00 EDT,68,8.2,1052
2020-10-20 18:00:00 EDT,72,6.9,1070
2020-10-20 19:00:00 EDT,80,5.6,1054
2020-10-20 20:00:00 EDT,86,3.9,998
2020-10-20 21:00:00 EDT,87,3.5,954
2020-10-20 22:00:00 EDT,89,2.7,873
2020-10-20 23:00:00 EDT,86,2.8,774
2020-10-21 00:00:00 EDT,86,3.2,755
2020-10-21 01:00:00 EDT,90,2.4,727
2020-10-21 02:00:00 EDT,90,3.4,721
2020-10-21 03:00:00 EDT,85,4.7,707
2020-10-21 04:00:00 EDT,84,4.7,735
2020-10-21 05:00:00 EDT,84,4.8,772
2020-10-21 06:00:00 EDT,91,4.4,882
2020-10-21 07:00:00 EDT,96,4,977
2020-10-21 08:00:00 EDT,97,4.2,1006
2020-10-21 09:00:00 EDT,97,4.7,1037
2020-10-21 10:00:00 EDT,98,5.8,1059
2020-10-21 11:00:00 EDT,99,7.1,1081
2020-10-21 12:00:00 EDT,99,10,1042
2020-10-21 13:00:00 EDT,99,15.4,1061
2020-10-21 14:00:00 EDT,99,11.9,1033
2020-10-21 15:00:00 EDT,98,13.6,1017
2020-10-21 16:00:00 EDT,98,13.7,1029
2020-10-21 17:00:00 EDT,82,14.8,1036
2020-10-21 18:00:00 EDT,80,13.2,1025
2020-10-21 19:00:00 EDT,85,10.8,1008
2020-10-21 20:00:00 EDT,82,10,973
2020-10-21 21:00:00 EDT,83,9.2,942
2020-10-21 22:00:00 EDT,84,8.1,870
2020-10-21 23:00:00 EDT,90,7.2,796
2020-10-22 00:00:00 EDT,91,6.2,743
2020-10-22 01:00:00 EDT,92,6.8,719
2020-10-22 02:00:00 EDT,92,4.5,716
2020-10-22 03:00:00 EDT,97,4.5,698
2020-10-22 04:00:00 EDT,94,6.1,700
2020-10-22 05:00:00 EDT,94,6.1,761
2020-10-22 06:00:00 EDT,93,6.3,857
2020-10-22 07:00:00 EDT,94,6.5,946
2020-10-22 08:00:00 EDT,94,6.5,983
2020-10-22 09:00:00 EDT,94,7.5,978
2020-10-22 10:00:00 EDT,92,8.6,978
2020-10-22 11:00:00 EDT,90,9.4,980
2020-10-22 12:00:00 EDT,87,10.1,952
2020-10-22 13:00:00 EDT,78,11.1,942
2020-10-22 14:00:00 EDT,78,11.1,967
2020-10-22 15:00:00 EDT,76,11.1,973
2020-10-22 16:00:00 EDT,77,11.2,1007
2020-10-22 17:00:00 EDT,79,11.1,1055
2020-10-22 18:00:00 EDT,84,10.6,1068
2020-10-22 19:00:00 EDT,89,9.6,1040
2020-10-22 20:00:00 EDT,89,9.7,992
2020-10-22 21:00:00 EDT,91,9.4,917
2020-10-22 22:00:00 EDT,91,9.6,857
2020-10-22 23:00:00 EDT,87,9.8,789
2020-10-23 00:00:00 EDT,90,9.6,728
2020-10-23 01:00:00 EDT,90,9.6,704
2020-10-23 02:00:00 EDT,89,9.7,696
2020-10-23 03:00:00 EDT,87,9.8,693
2020-10-23 04:00:00 EDT,85,10,695
2020-10-23 05:00:00 EDT,84,10.1,734
2020-10-23 06:00:00 EDT,84,9.6,822
2020-10-23 07:00:00 EDT,87,9,910
2020-10-23 08:00:00 EDT,87,9.3,946
2020-10-23 09:00:00 EDT,87,10.2,926
2020-10-23 10:00:00 EDT,85,12.2,892
2020-10-23 11:00:00 EDT,79,15.8,882
2020-10-23 12:00:00 EDT,72,19.7,865
2020-10-23 13:00:00 EDT,65,22.7,902
2020-10-23 14:00:00 EDT,63,22.9,934
2020-10-23 15:00:00 EDT,59,23.9,939
2020-10-23 16:00:00 EDT,57,24.4,973
2020-10-23 17:00:00 EDT,59,23.4,992
2020-10-23 18:00:00 EDT,63,22.3,1002
2020-10-23 19:00:00 EDT,67,21.2,1005
2020-10-23 20:00:00 EDT,68,20.8,960
2020-10-23 21:00:00 EDT,73,19.6,913
2020-10-23 22:00:00 EDT,66,20.8,856
2020-10-23 23:00:00 EDT,66,20.8,793
2020-10-24 00:00:00 EDT,76,19.1,740
2020-10-24 01:00:00 EDT,78,19,714
2020-10-24 02:00:00 EDT,80,18.4,676
2020-10-24 03:00:00 EDT,82,18,656
2020-10-24 04:00:00 EDT,93,13.9,669
2020-10-24 05:00:00 EDT,83,7,686
2020-10-24 06:00:00 EDT,84,5.6,716
2020-10-24 07:00:00 EDT,83,4.8,765
2020-10-24 08:00:00 EDT,79,4,802
2020-10-24 09:00:00 EDT,75,4.5,827
2020-10-24 10:00:00 EDT,72,4.9,807
2020-10-24 11:00:00 EDT,65,6.1,840
2020-10-24 12:00:00 EDT,65,6.2,869
2020-10-24 13:00:00 EDT,59,6.7,880
2020-10-24 14:00:00 EDT,58,7.1,880
2020-10-24 15:00:00 EDT,57,6.6,905
2020-10-24 16:00:00 EDT,57,6.3,939
2020-10-24 17:00:00 EDT,59,6.1,976
2020-10-24 18:00:00 EDT,59,5.1,1005
2020-10-24 19:00:00 EDT,58,4.7,962
2020-10-24 20:00:00 EDT,60,4.3,917
2020-10-24 21:00:00 EDT,61,3.7,874
2020-10-24 22:00:00 EDT,63,3.1,815
2020-10-24 23:00:00 EDT,63,2.9,758
2020-10-25 00:00:00 EDT,58,2.6,714
2020-10-25 01:00:00 EDT,64,1.9,687
2020-10-25 02:00:00 EDT,73,1.3,667
2020-10-25 03:00:00 EDT,73,1.2,663
2020-10-25 04:00:00 EDT,76,0.9,663
2020-10-25 05:00:00 EDT,79,0,681
2020-10-25 06:00:00 EDT,77,-0.3,720
2020-10-25 07:00:00 EDT,83,-1.2,767
2020-10-25 08:00:00 EDT,82,-0.9,788
2020-10-25 09:00:00 EDT,67,0.7,777
2020-10-25 10:00:00 EDT,55,2.1,771
2020-10-25 11:00:00 EDT,47,3.1,786
2020-10-25 12:00:00 EDT,43,4,827
2020-10-25 13:00:00 EDT,43,4.1,833
2020-10-25 14:00:00 EDT,45,4.2,821
2020-10-25 15:00:00 EDT,38,5.2,853
2020-10-25 16:00:00 EDT,38,4.9,926
2020-10-25 17:00:00 EDT,42,4.4,1006
2020-10-25 18:00:00 EDT,46,2.7,1040
2020-10-25 19:00:00 EDT,47,1.8,1008
2020-10-25 20:00:00 EDT,57,0.2,965
2020-10-25 21:00:00 EDT,48,1.7,913
2020-10-25 22:00:00 EDT,48,1.9,835
2020-10-25 23:00:00 EDT,53,1.7,769
2020-10-26 00:00:00 EDT,56,1.6,722
2020-10-26 01:00:00 EDT,52,2.3,699
2020-10-26 02:00:00 EDT,51,2.4,687
2020-10-26 03:00:00 EDT,55,2,683
2020-10-26 04:00:00 EDT,56,2.2,696
2020-10-26 05:00:00 EDT,59,2.1,743
2020-10-26 06:00:00 EDT,60,2,845
2020-10-26 07:00:00 EDT,71,1.4,955
2020-10-26 08:00:00 EDT,88,0.5,1002
2020-10-26 09:00:00 EDT,93,0.4,1020
2020-10-26 10:00:00 EDT,96,0.4,1029
2020-10-26 11:00:00 EDT,97,0.8,1057
2020-10-26 12:00:00 EDT,97,0.9,1069
2020-10-26 13:00:00 EDT,97,1.5,1048
2020-10-26 14:00:00 EDT,97,2.1,1046
2020-10-26 15:00:00 EDT,97,2.3,1051
2020-10-26 16:00:00 EDT,97,2.6,1073
2020-10-26 17:00:00 EDT,97,2.7,1133
2020-10-26 18:00:00 EDT,97,2.4,1111
2020-10-26 19:00:00 EDT,98,2.8,1061
2020-10-26 20:00:00 EDT,96,2.8,1030
2020-10-26 21:00:00 EDT,94,2.4,971
2020-10-26 22:00:00 EDT,96,2,902
2020-10-26 23:00:00 EDT,94,2,845
2020-10-27 00:00:00 EDT,94,2,783
2020-10-27 01:00:00 EDT,92,1.7,758
2020-10-27 02:00:00 EDT,91,1.7,757
2020-10-27 03:00:00 EDT,87,1.6,745
2020-10-27 04:00:00 EDT,84,0.9,761
2020-10-27 05:00:00 EDT,81,-0.2,809
2020-10-27 06:00:00 EDT,76,-0.8,913
2020-10-27 07:00:00 EDT,61,-1.4,1017
2020-10-27 08:00:00 EDT,59,-2.1,1002
2020-10-27 09:00:00 EDT,61,-1.1,970
2020-10-27 10:00:00 EDT,59,-0.3,982
2020-10-27 11:00:00 EDT,54,0,949
2020-10-27 12:00:00 EDT,55,1.5,950
2020-10-27 13:00:00 EDT,52,1.7,972
2020-10-27 14:00:00 EDT,55,2,973
2020-10-27 15:00:00 EDT,54,2.6,1019
2020-10-27 16:00:00 EDT,53,2,1109
2020-10-27 17:00:00 EDT,57,1.5,1154
2020-10-27 18:00:00 EDT,66,0,1140
2020-10-27 19:00:00 EDT,60,-0.1,1118
2020-10-27 20:00:00 EDT,75,-1.2,1077
2020-10-27 21:00:00 EDT,80,-0.9,1012
2020-10-27 22:00:00 EDT,89,-0.8,921
2020-10-27 23:00:00 EDT,90,-0.9,850
2020-10-28 00:00:00 EDT,92,-0.9,809
2020-10-28 01:00:00 EDT,91,-0.6,775
2020-10-28 02:00:00 EDT,91,-0.6,752
2020-10-28 03:00:00 EDT,90,-0.5,738
2020-10-28 04:00:00 EDT,90,-0.4,754
2020-10-28 05:00:00 EDT,89,-0.6,804
2020-10-28 06:00:00 EDT,92,-0.8,925
2020-10-28 07:00:00 EDT,95,-1,1028
2020-10-28 08:00:00 EDT,95,-0.9,1076
2020-10-28 09:00:00 EDT,95,-0.7,1053
2020-10-28 10:00:00 EDT,95,-0.1,1068
2020-10-28 11:00:00 EDT,96,1.5,1052
2020-10-28 12:00:00 EDT,84,4.4,1009
2020-10-28 13:00:00 EDT,63,6.7,966
2020-10-28 14:00:00 EDT,59,8,971
2020-10-28 15:00:00 EDT,55,8.8,972
2020-10-28 16:00:00 EDT,54,8.5,1019
2020-10-28 17:00:00 EDT,57,8.5,1095
2020-10-28 18:00:00 EDT,60,7.7,1103
2020-10-28 19:00:00 EDT,61,7.3,1082
2020-10-28 20:00:00 EDT,62,7.3,1032
2020-10-28 21:00:00 EDT,69,7,977
2020-10-28 22:00:00 EDT,73,7,889
2020-10-28 23:00:00 EDT,73,7,821
2020-10-29 00:00:00 EDT,67,7.2,775
2020-10-29 01:00:00 EDT,73,6.6,747
2020-10-29 02:00:00 EDT,77,5.9,738
2020-10-29 03:00:00 EDT,77,5.9,726
2020-10-29 04:00:00 EDT,85,4.7,741
2020-10-29 05:00:00 EDT,85,4.6,769
2020-10-29 06:00:00 EDT,83,5,882
2020-10-29 07:00:00 EDT,80,5.1,979
2020-10-29 08:00:00 EDT,87,4.5,1006
2020-10-29 09:00:00 EDT,82,5,1031
2020-10-29 10:00:00 EDT,70,5.4,1015
2020-10-29 11:00:00 EDT,74,5.4,1026
2020-10-29 12:00:00 EDT,72,5.4,1032
2020-10-29 13:00:00 EDT,71,5.4,1040
2020-10-29 14:00:00 EDT,63,5.2,1048
2020-10-29 15:00:00 EDT,61,4.8,1042
2020-10-29 16:00:00 EDT,65,4.5,1083
2020-10-29 17:00:00 EDT,62,4.4,1124
2020-10-29 18:00:00 EDT,70,3.3,1130
2020-10-29 19:00:00 EDT,72,2.7,1097
2020-10-29 20:00:00 EDT,69,2.2,1067
2020-10-29 21:00:00 EDT,64,1.6,1002
2020-10-29 22:00:00 EDT,64,0.8,923
2020-10-29 23:00:00 EDT,57,0.2,837
2020-10-30 00:00:00 EDT,57,-0.2,803
2020-10-30 01:00:00 EDT,57,-0.7,799
2020-10-30 02:00:00 EDT,61,-1.3,783
2020-10-30 03:00:00 EDT,64,-1.9,772
2020-10-30 04:00:00 EDT,68,-3.1,808
2020-10-30 05:00:00 EDT,72,-4,855
2020-10-30 06:00:00 EDT,74,-4.5,926
2020-10-30 07:00:00 EDT,73,-4.7,1022
2020-10-30 08:00:00 EDT,72,-4.8,1055
2020-10-30 09:00:00 EDT,68,-4.2,1040
2020-10-30 10:00:00 EDT,62,-2.9,972
2020-10-30 11:00:00 EDT,55,-0.4,943
2020-10-30 12:00:00 EDT,49,0.9,942
2020-10-30 13:00:00 EDT,41,2.2,919
2020-10-30 14:00:00 EDT,37,3.2,919
2020-10-30 15:00:00 EDT,35,3.4,933
2020-10-30 16:00:00 EDT,33,3.8,989
2020-10-30 17:00:00 EDT,34,2.9,1065
2020-10-30 18:00:00 EDT,42,0.2,1086
2020-10-30 19:00:00 EDT,42,-0.1,1089
2020-10-30 20:00:00 EDT,52,-1.4,1059
2020-10-30 21:00:00 EDT,58,-2.4,1009
2020-10-30 22:00:00 EDT,68,-3.7,943
2020-10-30 23:00:00 EDT,68,-3.6,884
2020-10-31 00:00:00 EDT,68,-3.5,809
2020-10-31 01:00:00 EDT,68,-3.5,791
2020-10-31 02:00:00 EDT,75,-4.1,770
2020-10-31 03:00:00 EDT,77,-5.7,763
2020-10-31 04:00:00 EDT,78,-5.5,774
2020-10-31 05:00:00 EDT,80,-6,799
2020-10-31 06:00:00 EDT,84,-6.7,863
2020-10-31 07:00:00 EDT,85,-6.8,916
2020-10-31 08:00:00 EDT,86,-6.3,946
2020-10-31 09:00:00 EDT,83,-4.1,919
2020-10-31 10:00:00 EDT,78,-1.6,920
2020-10-31 11:00:00 EDT,65,0.5,909
2020-10-31 12:00:00 EDT,46,2.4,898
2020-10-31 13:00:00 EDT,46,3.4,876
2020-10-31 14:00:00 EDT,43,4.8,851
2020-10-31 15:00:00 EDT,42,5.7,874
2020-10-31 16:00:00 EDT,45,5.9,950
2020-10-31 17:00:00 EDT,47,5.3,1002
2020-10-31 18:00:00 EDT,59,3,1040
2020-10-31 19:00:00 EDT,67,1.8,1015
2020-10-31 20:00:00 EDT,64,3.4,967
2020-10-31 21:00:00 EDT,65,2.2,926
2020-10-31 22:00:00 EDT,72,0.8,871
2020-10-31 23:00:00 EDT,70,1.6,820
2020-11-01 00:00:00 EDT,77,-0.2,787
2020-11-01 01:00:00 EDT,82,-1,749
2020-11-01 01:00:00 EST,79,0.1,733
2020-11-01 02:00:00 EST,78,0.8,726
2020-11-01 03:00:00 EST,76,1.4,729
2020-11-01 04:00:00 EST,77,1.3,736
2020-11-01 05:00:00 EST,75,1.9,756
2020-11-01 06:00:00 EST,74,2.2,795
2020-11-01 07:00:00 EST,73,2.8,838
2020-11-01 08:00:00 EST,72,3.7,899
2020-11-01 09:00:00 EST,72,4.3,931
2020-11-01 10:00:00 EST,66,6.7,942
2020-11-01 11:00:00 EST,65,7.8,993
2020-11-01 12:00:00 EST,87,6.5,1012
2020-11-01 13:00:00 EST,91,6.7,1009
2020-11-01 14:00:00 EST,93,7.1,1005
2020-11-01 15:00:00 EST,94,7.2,1020
2020-11-01 16:00:00 EST,92,7.5,1061
2020-11-01 17:00:00 EST,89,6.8,1113
2020-11-01 18:00:00 EST,88,6.1,1068
2020-11-01 19:00:00 EST,87,4.2,1024
2020-11-01 20:00:00 EST,89,3.4,978
2020-11-01 21:00:00 EST,88,2.7,921
2020-11-01 22:00:00 EST,87,1.9,856
2020-11-01 23:00:00 EST,88,1.6,791
2020-11-02 00:00:00 EST,87,1.7,753
2020-11-02 01:00:00 EST,81,2,737
2020-11-02 02:00:00 EST,82,1,732
2020-11-02 03:00:00 EST,73,0.1,738
2020-11-02 04:00:00 EST,77,-0.9,769
2020-11-02 05:00:00 EST,60,-1.1,825
2020-11-02 06:00:00 EST,63,-1.1,919
2020-11-02 07:00:00 EST,66,-1.6,1008
2020-11-02 08:00:00 EST,64,-1.9,1016
2020-11-02 09:00:00 EST,59,-1.5,990
2020-11-02 10:00:00 EST,56,-1.3,1019
2020-11-02 11:00:00 EST,62,-1.8,1043
2020-11-02 12:00:00 EST,58,-1.3,1032
2020-11-02 13:00:00 EST,50,-0.3,984
2020-11-02 14:00:00 EST,48,0,993
2020-11-02 15:00:00 EST,46,-0.4,1085
2020-11-02 16:00:00 EST,46,-0.2,1183
2020-11-02 17:00:00 EST,71,-1.5,1248
2020-11-02 18:00:00 EST,91,-2.4,1200
2020-11-02 19:00:00 EST,93,-2.5,1147
2020-11-02 20:00:00 EST,91,-2.4,1102
2020-11-02 21:00:00 EST,93,-2,1042
2020-11-02 22:00:00 EST,96,-0.2,955
2020-11-02 23:00:00 EST,95,0.5,891
2020-11-03 00:00:00 EST,82,0.2,842
2020-11-03 01:00:00 EST,84,-0.4,817
2020-11-03 02:00:00 EST,86,-0.5,817
2020-11-03 03:00:00 EST,69,-1.2,804
2020-11-03 04:00:00 EST,68,-2,829
2020-11-03 05:00:00 EST,67,-2.9,867
2020-11-03 06:00:00 EST,63,-3.1,958
2020-11-03 07:00:00 EST,67,-3.8,1068
2020-11-03 08:00:00 EST,74,-3,1063
2020-11-03 09:00:00 EST,72,-3.6,1069
2020-11-03 10:00:00 EST,64,-3,1021
2020-11-03 11:00:00 EST,58,-2.1,1036
2020-11-03 12:00:00 EST,61,-1.9,1040
2020-11-03 13:00:00 EST,61,-1.9,1021
2020-11-03 14:00:00 EST,61,-1.8,1030
2020-11-03 15:00:00 EST,58,-1.6,1050
2020-11-03 16:00:00 EST,60,-2.1,1146
2020-11-03 17:00:00 EST,66,-2.6,1254
2020-11-03 18:00:00 EST,64,-2.4,1163
2020-11-03 19:00:00 EST,68,-2.4,1144
2020-11-03 20:00:00 EST,73,-2.3,1098
2020-11-03 21:00:00 EST,72,-2.3,1027
2020-11-03 22:00:00 EST,72,-2.3,937
2020-11-03 23:00:00 EST,76,-2.5,881
2020-11-04 00:00:00 EST,77,-2.5,857
2020-11-04 01:00:00 EST,76,-2.1,826
2020-11-04 02:00:00 EST,75,-2,812
2020-11-04 03:00:00 EST,79,-2.8,814
2020-11-04 04:00:00 EST,78,-2,825
2020-11-04 05:00:00 EST,77,-1.7,884
2020-11-04 06:00:00 EST,76,-1.8,970
2020-11-04 07:00:00 EST,77,-2.2,1023
2020-11-04 08:00:00 EST,75,-1.4,1066
2020-11-04 09:00:00 EST,74,-0.5,1034
2020-11-04 10:00:00 EST,71,0.4,967
2020-11-04 11:00:00 EST,67,3,937
2020-11-04 12:00:00 EST,65,5.5,958
2020-11-04 13:00:00 EST,61,8.5,939
2020-11-04 14:00:00 EST,56,10.4,930
2020-11-04 15:00:00 EST,54,12.9,987
2020-11-04 16:00:00 EST,59,11.7,1078
2020-11-04 17:00:00 EST,57,12.1,1177
2020-11-04 18:00:00 EST,77,5.8,1129
2020-11-04 19:00:00 EST,83,5.1,1068
2020-11-04 20:00:00 EST,82,4.7,1040
2020-11-04 21:00:00 EST,86,2.9,988
2020-11-04 22:00:00 EST,89,1.4,919
2020-11-04 23:00:00 EST,91,1.4,851
2020-11-05 00:00:00 EST,93,0.5,809
2020-11-05 01:00:00 EST,93,-0.4,782
2020-11-05 02:00:00 EST,93,-0.2,768
2020-11-05 03:00:00 EST,93,-0.8,771
2020-11-05 04:00:00 EST,93,-0.8,783
2020-11-05 05:00:00 EST,92,-0.9,840
2020-11-05 06:00:00 EST,92,-0.3,936
2020-11-05 07:00:00 EST,75,7.5,978
2020-11-05 08:00:00 EST,67,10.7,952
2020-11-05 09:00:00 EST,56,13.8,915
2020-11-05 10:00:00 EST,50,15.9,926
2020-11-05 11:00:00 EST,47,17.2,920
2020-11-05 12:00:00 EST,46,18.1,927
2020-11-05 13:00:00 EST,43,19,918
2020-11-05 14:00:00 EST,45,18.6,932
2020-11-05 15:00:00 EST,48,17.3,965
2020-11-05 16:00:00 EST,52,16.2,1033
2020-11-05 17:00:00 EST,56,14.8,1111
2020-11-05 18:00:00 EST,59,13.8,1048
2020-11-05 19:00:00 EST,62,13,1007
2020-11-05 20:00:00 EST,64,12.6,957
2020-11-05 21:00:00 EST,65,12.7,894
2020-11-05 22:00:00 EST,68,12.3,846
2020-11-05 23:00:00 EST,68,12.1,762
2020-11-06 00:00:00 EST,67,12.2,748
2020-11-06 01:00:00 EST,69,11.7,697
2020-11-06 02:00:00 EST,71,11.1,709
2020-11-06 03:00:00 EST,71,11.3,686
2020-11-06 04:00:00 EST,77,9.9,713
2020-11-06 05:00:00 EST,80,9,740
2020-11-06 06:00:00 EST,84,8.3,827
2020-11-06 07:00:00 EST,84,8,887
2020-11-06 08:00:00 EST,80,10,878
2020-11-06 09:00:00 EST,73,12,882
2020-11-06 10:00:00 EST,68,13.4,911
2020-11-06 11:00:00 EST,62,15.3,927
2020-11-06 12:00:00 EST,62,15.4,954
2020-11-06 13:00:00 EST,59,16.6,925
2020-11-06 14:00:00 EST,55,17.6,937
2020-11-06 15:00:00 EST,52,18.1,954
2020-11-06 16:00:00 EST,59,16.5,1006
2020-11-06 17:00:00 EST,62,15.7,1068
2020-11-06 18:00:00 EST,66,14.4,1012
2020-11-06 19:00:00 EST,69,13.7,1004
2020-11-06 20:00:00 EST,74,12.9,932
2020-11-06 21:00:00 EST,77,12.3,881
2020-11-06 22:00:00 EST,78,12,844
2020-11-06 23:00:00 EST,79,11.7,790
2020-11-07 00:00:00 EST,81,11.4,745
2020-11-07 01:00:00 EST,83,10.9,728
2020-11-07 02:00:00 EST,85,10.3,705
2020-11-07 03:00:00 EST,88,9.7,704
2020-11-07 04:00:00 EST,91,9,699
2020-11-07 05:00:00 EST,91,8.8,713
2020-11-07 06:00:00 EST,93,8.7,754
2020-11-07 07:00:00 EST,92,8.9,785
2020-11-07 08:00:00 EST,89,9.9,802
2020-11-07 09:00:00 EST,79,12.3,822
2020-11-07 10:00:00 EST,71,14.6,820
2020-11-07 11:00:00 EST,63,17,821
2020-11-07 12:00:00 EST,59,18.4,864
2020-11-07 13:00:00 EST,54,20.2,854
2020-11-07 14:00:00 EST,53,20.3,881
2020-11-07 15:00:00 EST,54,19.9,896
2020-11-07 16:00:00 EST,59,18.6,945
2020-11-07 17:00:00 EST,65,16.8,1003
2020-11-07 18:00:00 EST,69,15.3,974
2020-11-07 19:00:00 EST,72,14.3,928
2020-11-07 20:00:00 EST,70,14.4,882
2020-11-07 21:00:00 EST,72,13.6,840
2020-11-07 22:00:00 EST,74,12.8,785
2020-11-07 23:00:00 EST,75,12.4,728
2020-11-08 00:00:00 EST,79,11.6,694
2020-11-08 01:00:00 EST,81,11,668
2020-11-08 02:00:00 EST,85,10.1,651
2020-11-08 03:00:00 EST,86,9.5,647
2020-11-08 04:00:00 EST,89,8.4,649
2020-11-08 05:00:00 EST,91,7.3,666
2020-11-08 06:00:00 EST,93,6.7,694
2020-11-08 07:00:00 EST,93,6.6,715
2020-11-08 08:00:00 EST,91,7.9,734
2020-11-08 09:00:00 EST,82,10.8,749
2020-11-08 10:00:00 EST,68,13.9,773
2020-11-08 11:00:00 EST,58,16.9,784
2020-11-08 12:00:00 EST,50,18.7,792
2020-11-08 13:00:00 EST,46,20.2,795
2020-11-08 14:00:00 EST,44,21.3,807
2020-11-08 15:00:00 EST,42,21.1,841
2020-11-08 16:00:00 EST,49,19.1,933
2020-11-08 17:00:00 EST,56,16.8,1032
2020-11-08 18:00:00 EST,61,14.9,998
2020-11-08 19:00:00 EST,68,13.2,944
2020-11-08 20:00:00 EST,74,11.6,904
2020-11-08 21:00:00 EST,79,10.7,853
2020-11-08 22:00:00 EST,80,10.2,787
2020-11-08 23:00:00 EST,86,8.8,728
2020-11-09 00:00:00 EST,90,7.6,684
2020-11-09 01:00:00 EST,91,7.8,662
2020-11-09 02:00:00 EST,89,8.4,654
2020-11-09 03:00:00 EST,92,7.2,655
2020-11-09 04:00:00 EST,93,6.3,670
2020-11-09 05:00:00 EST,91,7.3,708
2020-11-09 06:00:00 EST,89,8.2,796
2020-11-09 07:00:00 EST,88,8.3,870
2020-11-09 08:00:00 EST,88,8.8,882
2020-11-09 09:00:00 EST,80,11.2,881
2020-11-09 10:00:00 EST,68,14.3,864
2020-11-09 11:00:00 EST,54,18.3,878
2020-11-09 12:00:00 EST,51,20.4,905
2020-11-09 13:00:00 EST,48,20.5,905
2020-11-09 14:00:00 EST,43,22.1,923
2020-11-09 15:00:00 EST,47,21.2,969
2020-11-09 16:00:00 EST,50,19.7,1033
2020-11-09 17:00:00 EST,56,17.3,1117
2020-11-09 18:00:00 EST,55,17,1039
2020-11-09 19:00:00 EST,58,15.5,984
2020-11-09 20:00:00 EST,57,14.9,939
2020-11-09 21:00:00 EST,61,13.8,886
2020-11-09 22:00:00 EST,63,12.6,828
2020-11-09 23:00:00 EST,67,11.7,784
2020-11-10 00:00:00 EST,66,11.9,734
2020-11-10 01:00:00 EST,66,11.9,707
2020-11-10 02:00:00 EST,68,11.4,697
2020-11-10 03:00:00 EST,73,10.3,687
2020-11-10 04:00:00 EST,76,9.8,697
2020-11-10 05:00:00 EST,79,9.3,753
2020-11-10 06:00:00 EST,82,9.3,834
2020-11-10 07:00:00 EST,86,9.7,922
2020-11-10 08:00:00 EST,83,11.7,913
2020-11-10 09:00:00 EST,76,14.5,905
2020-11-10 10:00:00 EST,70,16.1,913
2020-11-10 11:00:00 EST,58,19.9,904
2020-11-10 12:00:00 EST,52,21.8,920
2020-11-10 13:00:00 EST,49,23.1,939
2020-11-10 14:00:00 EST,51,22.6,941
2020-11-10 15:00:00 EST,55,21.4,960
2020-11-10 16:00:00 EST,58,20,1029
2020-11-10 17:00:00 EST,61,19.1,1099
2020-11-10 18:00:00 EST,65,17.8,1055
2020-11-10 19:00:00 EST,70,16.5,1011
2020-11-10 20:00:00 EST,73,15.9,963
2020-11-10 21:00:00 EST,71,16.1,927
2020-11-10 22:00:00 EST,71,16.8,852
2020-11-10 23:00:00 EST,71,16.9,769
2020-11-11 00:00:00 EST,70,17.4,718
2020-11-11 01:00:00 EST,72,17.2,703
2020-11-11 02:00:00 EST,75,17,672
2020-11-11 03:00:00 EST,76,17.1,658
2020-11-11 04:00:00 EST,76,17.1,661
2020-11-11 05:00:00 EST,77,16.9,727
2020-11-11 06:00:00 EST,82,16.6,802
2020-11-11 07:00:00 EST,83,16.8,889
2020-11-11 08:00:00 EST,93,15.9,950
2020-11-11 09:00:00 EST,93,16.2,973
2020-11-11 10:00:00 EST,94,16.3,976
2020-11-11 11:00:00 EST,91,17.1,988
2020-11-11 12:00:00 EST,87,17.9,1014
2020-11-11 13:00:00 EST,84,18.1,982
2020-11-11 14:00:00 EST,77,18.9,971
2020-11-11 15:00:00 EST,75,19,966
2020-11-11 16:00:00 EST,76,17.6,1011
2020-11-11 17:00:00 EST,78,16.3,1088
2020-11-11 18:00:00 EST,43,14.8,1048
2020-11-11 19:00:00 EST,51,11.9,1006
2020-11-11 20:00:00 EST,62,9.1,960
2020-11-11 21:00:00 EST,64,7.4,923
2020-11-11 22:00:00 EST,66,6.5,841
2020-11-11 23:00:00 EST,75,4.4,771
2020-11-12 00:00:00 EST,77,2.7,724
2020-11-12 01:00:00 EST,80,2.4,684
2020-11-12 02:00:00 EST,82,1.6,685
2020-11-12 03:00:00 EST,82,1.8,665
2020-11-12 04:00:00 EST,76,2.2,683
2020-11-12 05:00:00 EST,79,1.1,742
2020-11-12 06:00:00 EST,82,0.2,848
2020-11-12 07:00:00 EST,78,2,930
2020-11-12 08:00:00 EST,76,2.6,957
2020-11-12 09:00:00 EST,69,4.2,933
2020-11-12 10:00:00 EST,58,5.3,916
2020-11-12 11:00:00 EST,56,5.8,918
2020-11-12 12:00:00 EST,53,5.9,899
2020-11-12 13:00:00 EST,52,7.5,885
2020-11-12 14:00:00 EST,50,7.1,943
2020-11-12 15:00:00 EST,49,7.2,968
2020-11-12 16:00:00 EST,54,6,1037
2020-11-12 17:00:00 EST,56,4.5,1142
2020-11-12 18:00:00 EST,63,2.4,1110
2020-11-12 19:00:00 EST,68,1.5,1061
