date,month,year,day,name,open,close,high,low,volume,volume_type
2018-02-05,2,2018,5,MSFT,90.56,88,93.24,88,51031465,medium
2018-02-05,2,2018,5,AAPL,159.1,156.49,163.88,156,72738522,high
2018-02-06,2,2018,6,GOOGL,1033.98,1084.43,1087.38,1030.01,3831524,medium
2018-02-06,2,2018,6,AMZN,1361.46,1442.84,1443.99,1351.79,11066819,high
2018-02-06,2,2018,6,AAPL,154.83,163.03,163.72,154,68243838,medium
2018-02-06,2,2018,6,FB,178.57,185.31,185.77,177.74,37758505,medium
2018-02-06,2,2018,6,MSFT,86.89,91.33,91.48,85.25,67998564,high
2018-02-07,2,2018,7,MSFT,90.49,89.61,91.77,89.2,41107592,medium
2018-02-07,2,2018,7,AMZN,1449,1416.78,1460.99,1415.15,7162741,medium
2018-02-07,2,2018,7,AAPL,163.09,159.54,163.4,159.07,51608580,medium
2018-02-07,2,2018,7,FB,184.15,180.18,185.08,179.95,27601886,medium
2018-02-07,2,2018,7,GOOGL,1084.97,1055.41,1086.53,1054.62,2597094,medium
2018-02-08,2,2018,8,GOOGL,1059.87,1007.71,1063.93,1004.7,3339601,medium
2018-02-08,2,2018,8,MSFT,89.71,85.01,89.88,84.76,55628657,medium
2018-02-08,2,2018,8,AMZN,1429.68,1350.5,1433.75,1349.94,8578557,high
2018-02-08,2,2018,8,AAPL,160.29,155.15,161,155.03,54390516,medium
2018-02-08,2,2018,8,FB,181.01,171.58,181.84,171.48,38478321,medium
2018-02-09,2,2018,9,MSFT,86.3,88.18,88.93,83.83,63499065,high
2018-02-09,2,2018,9,AMZN,1373.49,1339.6,1383.5,1265.93,14141524,high
2018-02-09,2,2018,9,FB,174.76,176.11,176.9,167.18,39887626,medium
2018-02-09,2,2018,9,AAPL,157.07,156.41,157.89,150.24,70672608,medium
2018-02-09,2,2018,9,GOOGL,1025.88,1046.27,1051.72,997,4917970,high
2018-02-12,2,2018,12,AAPL,158.5,162.71,163.89,157.51,60819539,medium
2018-02-12,2,2018,12,FB,177.06,176.41,177.55,171.84,32092133,medium
2018-02-12,2,2018,12,AMZN,1364.67,1386.23,1393.81,1344.01,6738944,medium
2018-02-12,2,2018,12,GOOGL,1056.67,1054.56,1065.57,1045.49,2812011,medium
2018-02-12,2,2018,12,MSFT,88.74,89.13,89.78,87.93,35720341,medium
2018-02-13,2,2018,13,AAPL,161.95,164.34,164.75,161.65,32549163,medium
2018-02-13,2,2018,13,AMZN,1385.93,1414.51,1419.72,1383.53,5917879,medium
2018-02-13,2,2018,13,MSFT,88.93,89.83,90,87.8,26407702,medium
2018-02-13,2,2018,13,FB,175.62,173.15,175.97,173.1,21809350,medium
2018-02-13,2,2018,13,GOOGL,1050,1054.14,1061.22,1046.92,1579258,medium
2018-02-14,2,2018,14,AAPL,163.04,167.37,167.54,162.88,40644933,medium
2018-02-14,2,2018,14,MSFT,88.51,90.81,90.99,88.41,34960912,medium
2018-02-14,2,2018,14,AMZN,1406.25,1451.05,1452.06,1403.36,5959209,medium
2018-02-14,2,2018,14,GOOGL,1054.32,1072.7,1075.47,1049.8,2065202,medium
2018-02-14,2,2018,14,FB,173.45,179.52,179.81,173.21,28929704,medium
2018-02-15,2,2018,15,MSFT,91.21,92.66,92.72,90.62,27823866,medium
2018-02-15,2,2018,15,AAPL,169.79,172.99,173.09,169,51147171,medium
2018-02-15,2,2018,15,GOOGL,1083.45,1091.36,1094.1,1067.23,1869763,medium
2018-02-15,2,2018,15,AMZN,1466.89,1461.76,1468.94,1436.84,5652736,medium
2018-02-15,2,2018,15,FB,180.5,179.96,180.5,176.84,20922120,medium
2018-02-16,2,2018,16,FB,178.99,177.36,179.88,176.3,21015610,medium
2018-02-16,2,2018,16,AAPL,172.36,172.43,174.82,171.77,40176091,medium
2018-02-16,2,2018,16,MSFT,92.45,92,93.5,91.8,30596919,medium
2018-02-16,2,2018,16,AMZN,1457.37,1448.69,1465.8,1446.56,4472564,medium
2018-02-16,2,2018,16,GOOGL,1093.38,1095.5,1108.31,1091.55,1997405,medium
2018-02-20,2,2018,20,FB,175.77,176.01,177.95,175.11,21204921,medium
2018-02-20,2,2018,20,MSFT,91.48,92.72,93.06,91.01,30911725,medium
2018-02-20,2,2018,20,GOOGL,1092.76,1103.59,1116.29,1090,1687656,medium
2018-02-20,2,2018,20,AAPL,172.05,171.85,174.26,171.42,33930540,medium
2018-02-20,2,2018,20,AMZN,1446.49,1468.35,1488.77,1446.49,6499228,medium
2018-02-21,2,2018,21,MSFT,92.98,91.49,93.36,91.49,26922503,medium
2018-02-21,2,2018,21,GOOGL,1109.1,1113.75,1136.2,1107.51,2074321,medium
2018-02-21,2,2018,21,AMZN,1485,1482.92,1503.49,1478.92,6304351,medium
2018-02-21,2,2018,21,AAPL,172.83,171.07,174.12,171.01,37471623,medium
2018-02-21,2,2018,21,FB,176.71,177.91,181.27,176.4,23200804,medium
2018-02-22,2,2018,22,GOOGL,1119.17,1109.9,1125.46,1105.15,1400536,medium
2018-02-22,2,2018,22,AMZN,1495.36,1485.34,1502.54,1475.76,4858063,medium
2018-02-22,2,2018,22,AAPL,171.8,172.5,173.95,171.71,30991940,medium
2018-02-22,2,2018,22,MSFT,92.05,91.73,92.73,91.36,24392753,medium
2018-02-22,2,2018,22,FB,178.7,178.99,180.21,177.41,18464192,medium
2018-02-23,2,2018,23,AMZN,1495.34,1500,1500,1486.5,4418103,medium
2018-02-23,2,2018,23,GOOGL,1118.66,1128.09,1129,1108.44,1264638,medium
2018-02-23,2,2018,23,FB,179.9,183.29,183.39,179.51,19007288,medium
2018-02-23,2,2018,23,AAPL,173.67,175.5,175.65,173.54,33812360,medium
2018-02-23,2,2018,23,MSFT,92.75,94.06,94.07,92.36,26329226,medium
2018-02-26,2,2018,26,AMZN,1509.2,1521.95,1522.84,1507,4954988,medium
2018-02-26,2,2018,26,GOOGL,1131.86,1143.7,1144.2,1129.34,1545619,medium
2018-02-26,2,2018,26,FB,184.58,184.93,185.66,183.22,17599703,medium
2018-02-26,2,2018,26,MSFT,94.4,95.42,95.45,94.25,30199846,medium
2018-02-26,2,2018,26,AAPL,176.35,178.97,179.39,176.21,38162174,medium
2018-02-27,2,2018,27,GOOGL,1143.7,1117.51,1144.25,1116.79,2148159,medium
2018-02-27,2,2018,27,AMZN,1524.5,1511.98,1526.78,1507.21,4808776,medium
2018-02-27,2,2018,27,MSFT,95.74,94.2,95.84,94.2,25869119,medium
2018-02-27,2,2018,27,AAPL,179.1,178.39,180.48,178.16,38928125,medium
2018-02-27,2,2018,27,FB,184.45,181.46,184.7,181.46,15849806,medium
2018-02-28,2,2018,28,GOOGL,1122,1103.92,1127.65,1103,2464619,medium
2018-02-28,2,2018,28,AAPL,179.26,178.12,180.62,178.05,37782138,medium
2018-02-28,2,2018,28,AMZN,1519.51,1512.45,1528.7,1512,4515023,medium
2018-02-28,2,2018,28,MSFT,94.84,93.77,95.71,93.63,31167338,medium
2018-02-28,2,2018,28,FB,182.3,178.32,182.88,178.14,18783039,medium
2018-03-01,3,2018,1,AAPL,178.54,175,179.78,172.66,48801970,medium
2018-03-01,3,2018,1,GOOGL,1109.54,1071.41,1111.27,1067.29,2766856,medium
2018-03-01,3,2018,1,AMZN,1513.6,1493.45,1518.49,1465,6835230,medium
2018-03-01,3,2018,1,MSFT,93.99,92.85,94.57,91.84,37135561,medium
2018-03-01,3,2018,1,FB,179.01,175.94,180.12,174.41,23201626,medium
2018-03-02,3,2018,2,AMZN,1469.1,1500.25,1501.05,1455.01,6587564,medium
2018-03-02,3,2018,2,MSFT,91.58,93.05,93.15,90.86,32830389,medium
2018-03-02,3,2018,2,GOOGL,1057.98,1084.14,1086.89,1050.11,2508145,medium
2018-03-02,3,2018,2,AAPL,172.8,176.21,176.3,172.45,38453950,medium
2018-03-02,3,2018,2,FB,173.29,176.62,177.11,172.99,20025905,medium
2018-03-05,3,2018,5,AAPL,175.21,176.82,177.74,174.52,28401366,medium
2018-03-05,3,2018,5,GOOGL,1078.13,1094.76,1101.18,1072.27,1432369,medium
2018-03-05,3,2018,5,FB,176.2,180.4,181.15,175.89,16189280,medium
2018-03-05,3,2018,5,MSFT,92.34,93.64,94.27,92.26,23901578,medium
2018-03-05,3,2018,5,AMZN,1494.24,1523.61,1525.38,1481,5233934,medium
2018-03-06,3,2018,6,MSFT,94.34,93.32,94.49,92.94,22175776,medium
2018-03-06,3,2018,6,AMZN,1533.2,1537.64,1542.13,1528,4561718,medium
2018-03-06,3,2018,6,FB,181.78,179.78,182.38,179.11,15086784,medium
2018-03-06,3,2018,6,GOOGL,1102.1,1100.9,1105.63,1094.5,1169068,medium
2018-03-06,3,2018,6,AAPL,177.91,176.67,178.25,176.13,23788506,medium
2018-03-07,3,2018,7,FB,178.74,183.71,183.82,178.07,19097293,medium
2018-03-07,3,2018,7,AAPL,174.94,175.03,175.85,174.27,31703462,medium
2018-03-07,3,2018,7,GOOGL,1092.82,1115.04,1116.2,1089.91,1537429,medium
2018-03-07,3,2018,7,MSFT,93.16,93.86,93.94,92.43,26716127,medium
2018-03-07,3,2018,7,AMZN,1526.52,1545,1545.9,1522.51,4174123,medium
2018-03-08,3,2018,8,GOOGL,1117.2,1129.38,1131.44,1117.2,1693133,medium
2018-03-08,3,2018,8,FB,183.56,182.34,184.4,181.45,17225946,medium
2018-03-08,3,2018,8,MSFT,94.27,94.43,95.1,93.77,25887828,medium
2018-03-08,3,2018,8,AMZN,1550,1551.86,1554.88,1545.25,3862615,medium
2018-03-08,3,2018,8,AAPL,175.48,176.94,177.12,175.07,23774107,medium
2018-03-09,3,2018,9,AAPL,177.96,179.98,180,177.39,32185162,medium
2018-03-09,3,2018,9,GOOGL,1139.5,1160.84,1161,1134.29,2133087,medium
2018-03-09,3,2018,9,AMZN,1563.5,1578.89,1578.94,1559.08,4534250,medium
2018-03-09,3,2018,9,FB,183.91,185.23,185.51,183.21,18526292,medium
2018-03-09,3,2018,9,MSFT,95.29,96.54,96.54,95,36937254,medium
2018-03-12,3,2018,12,MSFT,96.5,96.77,97.21,96.04,26073742,medium
2018-03-12,3,2018,12,FB,185.23,184.76,186.1,184.22,15301229,medium
2018-03-12,3,2018,12,GOOGL,1165.05,1165.93,1178.16,1159.2,2215304,medium
2018-03-12,3,2018,12,AAPL,180.29,181.72,182.39,180.21,32207081,medium
2018-03-12,3,2018,12,AMZN,1592.6,1598.39,1605.33,1586.7,5174211,medium
2018-03-13,3,2018,13,FB,185.61,181.88,185.99,181.11,18067477,medium
2018-03-13,3,2018,13,AAPL,182.59,179.97,183.5,179.24,31693529,medium
2018-03-13,3,2018,13,AMZN,1615.96,1588.18,1617.54,1578.01,6531892,medium
2018-03-13,3,2018,13,GOOGL,1171.83,1139.91,1178,1134.57,2156999,medium
2018-03-13,3,2018,13,MSFT,97,94.41,97.24,93.97,35387817,medium
2018-03-14,3,2018,14,AMZN,1597,1591,1606.44,1590.89,4259443,medium
2018-03-14,3,2018,14,AAPL,180.32,178.44,180.52,177.81,29368356,medium
2018-03-14,3,2018,14,GOOGL,1145.8,1148.89,1159.76,1142.35,2093482,medium
2018-03-14,3,2018,14,FB,182.6,184.19,184.25,181.85,16821728,medium
2018-03-14,3,2018,14,MSFT,95.12,93.85,95.41,93.5,32131981,medium
2018-03-15,3,2018,15,AAPL,178.5,178.65,180.24,178.07,22743798,medium
2018-03-15,3,2018,15,GOOGL,1149.57,1150.61,1162.5,1135.66,1669094,medium
2018-03-15,3,2018,15,FB,183.24,183.86,184,182.19,15645035,medium
2018-03-15,3,2018,15,AMZN,1595,1582.32,1596.91,1578.11,4069701,medium
2018-03-15,3,2018,15,MSFT,93.53,94.18,94.58,92.83,27610998,medium
2018-03-16,3,2018,16,AAPL,178.65,178.02,179.12,177.62,39404688,medium
2018-03-16,3,2018,16,MSFT,94.68,94.6,95.38,93.92,49081279,medium
2018-03-16,3,2018,16,AMZN,1583.45,1571.68,1589.44,1567.5,5425012,medium
2018-03-16,3,2018,16,FB,184.49,185.09,185.33,183.41,24403438,medium
2018-03-16,3,2018,16,GOOGL,1155.35,1134.42,1156.81,1131.36,2932759,medium
2018-03-19,3,2018,19,AMZN,1554.53,1544.93,1561.66,1525.35,6580766,medium
2018-03-19,3,2018,19,FB,177.01,172.56,177.17,170.06,88140060,high
2018-03-19,3,2018,19,GOOGL,1117.76,1100.07,1119.37,1088.92,3182796,medium
2018-03-19,3,2018,19,AAPL,177.32,175.3,177.47,173.66,33446771,medium
2018-03-19,3,2018,19,MSFT,93.74,92.89,93.9,92.11,33344085,medium
2018-03-20,3,2018,20,AMZN,1550.34,1586.51,1587,1545.41,4581568,medium
2018-03-20,3,2018,20,GOOGL,1098.4,1095.8,1105.55,1082.42,2729857,medium
2018-03-20,3,2018,20,MSFT,93.05,93.13,93.77,93,23075240,medium
2018-03-20,3,2018,20,AAPL,175.24,175.24,176.8,174.94,19649350,medium
2018-03-20,3,2018,20,FB,167.47,168.15,170.2,161.95,129851768,high
2018-03-21,3,2018,21,FB,164.8,169.39,173.4,163.3,106598834,high
2018-03-21,3,2018,21,GOOGL,1092.57,1094,1108.7,1087.21,2244865,medium
2018-03-21,3,2018,21,AAPL,175.04,171.27,175.09,171.26,37054935,medium
2018-03-21,3,2018,21,MSFT,92.93,92.48,94.05,92.21,24457082,medium
2018-03-21,3,2018,21,AMZN,1586.45,1581.86,1590,1563.17,4750771,medium
2018-03-22,3,2018,22,MSFT,91.27,89.79,91.75,89.66,38604715,medium
2018-03-22,3,2018,22,FB,166.13,164.89,170.27,163.72,73742979,high
2018-03-22,3,2018,22,AMZN,1565.47,1544.92,1573.85,1542.4,6320551,medium
2018-03-22,3,2018,22,GOOGL,1080.01,1053.15,1083.92,1049.64,3465608,medium
2018-03-22,3,2018,22,AAPL,170,168.85,172.68,168.6,41490767,medium
2018-03-23,3,2018,23,GOOGL,1051.37,1026.55,1066.78,1024.87,2493971,medium
2018-03-23,3,2018,23,MSFT,89.5,87.18,90.46,87.08,44068949,medium
2018-03-23,3,2018,23,AMZN,1539.01,1495.56,1549.02,1495.36,8006033,medium
2018-03-23,3,2018,23,FB,165.44,159.39,167.1,159.02,53609706,medium
2018-03-23,3,2018,23,AAPL,168.39,164.94,169.92,164.94,41028784,medium
2018-03-26,3,2018,26,AMZN,1530,1555.86,1556.99,1499.25,5624700,medium
2018-03-26,3,2018,26,GOOGL,1050.6,1054.09,1059.27,1010.58,3299151,medium
2018-03-26,3,2018,26,MSFT,90.61,93.78,94,90.4,56396780,medium
2018-03-26,3,2018,26,FB,160.82,160.06,161.1,149.02,126116634,high
2018-03-26,3,2018,26,AAPL,168.07,172.77,173.1,166.44,37541236,medium
2018-03-27,3,2018,27,AMZN,1572.4,1497.05,1575.97,1482.32,6999631,medium
2018-03-27,3,2018,27,MSFT,94.94,89.47,95.14,88.51,56569011,medium
2018-03-27,3,2018,27,AAPL,173.68,168.34,175.15,166.92,40922579,medium
2018-03-27,3,2018,27,FB,156.31,152.22,162.85,150.75,79116995,high
2018-03-27,3,2018,27,GOOGL,1063.9,1006.94,1064.54,997.62,3040809,medium
2018-03-28,3,2018,28,GOOGL,1001.91,1005.18,1024.99,984,3884943,high
2018-03-28,3,2018,28,AMZN,1447,1431.42,1455.9,1386.17,13705317,high
2018-03-28,3,2018,28,MSFT,89.82,89.39,91.23,88.87,52501146,medium
2018-03-28,3,2018,28,AAPL,167.25,166.48,170.02,165.19,41668545,medium
2018-03-28,3,2018,28,FB,151.65,153.03,155.88,150.8,60029170,high
2018-03-29,3,2018,29,MSFT,90.18,91.27,92.29,88.4,45867548,medium
2018-03-29,3,2018,29,AAPL,167.81,167.78,171.75,166.9,38398505,medium
2018-03-29,3,2018,29,AMZN,1406,1447.34,1455.47,1365.2,12581121,high
2018-03-29,3,2018,29,FB,155.15,159.79,161.42,154.14,59434293,high
2018-03-29,3,2018,29,GOOGL,1011.21,1037.14,1048.05,1004.04,3466876,medium
2018-04-02,4,2018,2,MSFT,90.47,88.52,90.88,87.51,48515417,medium
2018-04-02,4,2018,2,GOOGL,1027.62,1012.63,1039.53,994.25,3253387,medium
2018-04-02,4,2018,2,FB,157.81,155.39,159.2,154.11,36795991,medium
2018-04-02,4,2018,2,AAPL,167.88,166.68,168.94,164.47,37586791,medium
2018-04-02,4,2018,2,AMZN,1417.62,1371.99,1421.36,1355,10463607,high
2018-04-03,4,2018,3,AAPL,167.64,168.39,168.75,164.88,30278046,medium
2018-04-03,4,2018,3,MSFT,89.58,89.71,90.05,87.89,37213837,medium
2018-04-03,4,2018,3,FB,156.55,156.11,157.39,150.81,42543865,medium
2018-04-03,4,2018,3,GOOGL,1016.15,1018.68,1025,997.25,2566146,medium
2018-04-03,4,2018,3,AMZN,1391.38,1392.05,1414,1355.33,10231212,high
2018-04-04,4,2018,4,GOOGL,998.23,1029.71,1032.74,996.51,2536198,medium
2018-04-04,4,2018,4,MSFT,87.85,92.33,92.76,87.73,35559956,medium
2018-04-04,4,2018,4,AMZN,1358.24,1410.57,1415.39,1352.88,6982305,medium
2018-04-04,4,2018,4,FB,152.03,155.1,155.56,150.51,49885584,medium
2018-04-04,4,2018,4,AAPL,164.88,171.61,172.01,164.77,34605489,medium
2018-04-05,4,2018,5,AMZN,1441.99,1451.75,1459.56,1427.07,6413459,medium
2018-04-05,4,2018,5,MSFT,92.44,92.38,93.07,91.4,29771881,medium
2018-04-05,4,2018,5,AAPL,172.58,172.8,174.23,172.08,26933197,medium
2018-04-05,4,2018,5,FB,161.56,159.34,161.57,156.65,41449609,medium
2018-04-05,4,2018,5,GOOGL,1046.39,1032.64,1046.71,1024,1791761,medium
2018-04-06,4,2018,6,MSFT,91.49,90.23,92.46,89.48,38026000,medium
2018-04-06,4,2018,6,GOOGL,1023.1,1009.95,1036,1006.25,2006683,medium
2018-04-06,4,2018,6,FB,157.73,157.2,161.42,156.81,41644812,medium
2018-04-06,4,2018,6,AAPL,170.97,168.38,172.48,168.2,35005290,medium
2018-04-06,4,2018,6,AMZN,1429.97,1405.23,1452.5,1400.26,5882257,medium
2018-04-09,4,2018,9,FB,157.82,157.93,160.53,156.04,34915227,medium
2018-04-09,4,2018,9,MSFT,91.04,90.77,93.17,90.62,31533943,medium
2018-04-09,4,2018,9,GOOGL,1020.04,1020.09,1044.59,1019.2,1661012,medium
2018-04-09,4,2018,9,AMZN,1425.03,1406.08,1438.48,1402.57,4208206,medium
2018-04-09,4,2018,9,AAPL,169.88,170.05,173.09,169.85,29017718,medium
2018-04-10,4,2018,10,GOOGL,1030.26,1036.5,1041.21,1015.41,1836678,medium
2018-04-10,4,2018,10,MSFT,92.39,92.88,93.28,91.64,26939883,medium
2018-04-10,4,2018,10,AAPL,173,173.25,174,171.53,28614241,medium
2018-04-10,4,2018,10,AMZN,1431.99,1436.22,1438.38,1415.7,4280144,medium
2018-04-10,4,2018,10,FB,157.93,165.04,165.98,157.01,58947041,high
2018-04-11,4,2018,11,MSFT,92.01,91.86,93.29,91.48,24872110,medium
2018-04-11,4,2018,11,AAPL,172.23,172.44,173.92,171.7,22431640,medium
2018-04-11,4,2018,11,GOOGL,1032,1025.06,1035.87,1019.2,1703015,medium
2018-04-11,4,2018,11,AMZN,1439.44,1427.05,1448.78,1424.89,3582533,medium
2018-04-11,4,2018,11,FB,165.36,166.32,168.65,163.25,56144633,high
2018-04-12,4,2018,12,MSFT,92.43,93.58,94.16,92.43,26758879,medium
2018-04-12,4,2018,12,GOOGL,1031.47,1037.29,1044.65,1026.05,1644794,medium
2018-04-12,4,2018,12,AAPL,173.41,174.14,175,173.04,22889285,medium
2018-04-12,4,2018,12,FB,166.98,163.87,167.45,163.1,38262956,medium
2018-04-12,4,2018,12,AMZN,1439.5,1448.5,1452.12,1435.06,3135027,medium
2018-04-13,4,2018,13,MSFT,94.05,93.08,94.18,92.44,23346063,medium
2018-04-13,4,2018,13,AMZN,1449.14,1430.79,1459.78,1424.52,3685267,medium
2018-04-13,4,2018,13,FB,164.58,164.52,165.7,163.77,19990561,medium
2018-04-13,4,2018,13,AAPL,174.78,174.73,175.84,173.85,25124255,medium
2018-04-13,4,2018,13,GOOGL,1046.89,1036.04,1052.98,1030.15,1270461,medium
2018-04-16,4,2018,16,AAPL,175.03,175.82,176.19,174.83,21578420,medium
2018-04-16,4,2018,16,AMZN,1445,1441.5,1447,1427.48,2808624,medium
2018-04-16,4,2018,16,FB,165.72,164.83,165.78,163.39,18119435,medium
2018-04-16,4,2018,16,GOOGL,1045.55,1046.1,1051.43,1033.92,1488822,medium
2018-04-16,4,2018,16,MSFT,94.07,94.17,94.66,93.42,20288083,medium
2018-04-17,4,2018,17,GOOGL,1061.2,1079.36,1085,1057.09,2729197,medium
2018-04-17,4,2018,17,AAPL,176.49,178.24,178.94,176.41,26605442,medium
2018-04-17,4,2018,17,AMZN,1445,1441.5,1447,1427.48,71678,low
2018-04-17,4,2018,17,MSFT,95,96.07,96.54,94.88,26771000,medium
2018-04-17,4,2018,17,FB,165.83,168.66,169,165.66,22743029,medium
2018-04-18,4,2018,18,GOOGL,1079.01,1075.39,1082,1070.52,1556298,medium
2018-04-18,4,2018,18,AMZN,1514.65,1527.84,1533.8,1504.11,5227509,medium
2018-04-18,4,2018,18,FB,166.88,166.36,168.12,165.77,20969568,medium
2018-04-18,4,2018,18,AAPL,177.81,177.84,178.82,176.88,20754538,medium
2018-04-18,4,2018,18,MSFT,96.22,96.44,96.72,95.52,21043287,medium
2018-04-19,4,2018,19,MSFT,96.44,96.11,97.07,95.34,23552541,medium
2018-04-19,4,2018,19,AAPL,174.95,172.8,175.39,172.66,34808800,medium
2018-04-19,4,2018,19,GOOGL,1069.02,1089.45,1097.51,1069.02,1994247,medium
2018-04-19,4,2018,19,FB,166.2,168.1,168.33,165.2,22234961,medium
2018-04-19,4,2018,19,AMZN,1543.22,1556.91,1568.52,1539.06,6523728,medium
2018-04-20,4,2018,20,AMZN,1561.2,1527.49,1561.2,1516.09,5541622,medium
2018-04-20,4,2018,20,GOOGL,1084.27,1077.32,1094.75,1072.1,2121692,medium
2018-04-20,4,2018,20,AAPL,170.6,165.72,171.22,165.43,65491140,medium
2018-04-20,4,2018,20,FB,167.79,166.28,168.43,165.81,19119438,medium
2018-04-20,4,2018,20,MSFT,95.91,95,96.11,94.05,31154377,medium
2018-04-23,4,2018,23,MSFT,95.74,95.35,96.29,94.63,22331829,medium
2018-04-23,4,2018,23,AMZN,1546.69,1517.86,1548,1503.41,4465424,medium
2018-04-23,4,2018,23,FB,167.27,165.84,168.45,165.09,23088102,medium
2018-04-23,4,2018,23,AAPL,166.83,165.24,166.92,164.09,36515477,medium
2018-04-23,4,2018,23,GOOGL,1082.98,1073.81,1088,1066.68,3479496,medium
2018-04-24,4,2018,24,AMZN,1535.8,1460.09,1539.5,1448.45,7494699,medium
2018-04-24,4,2018,24,AAPL,165.67,162.94,166.33,161.22,33692017,medium
2018-04-24,4,2018,24,FB,165.43,159.69,166.1,158.19,35079926,medium
2018-04-24,4,2018,24,MSFT,96.24,93.12,96.47,92.41,34524799,medium
2018-04-24,4,2018,24,GOOGL,1059.2,1022.64,1064.49,1012.86,6411038,high
2018-04-25,4,2018,25,AMZN,1458,1460.17,1469.99,1415.02,6587290,medium
2018-04-25,4,2018,25,AAPL,162.62,163.65,165.42,162.41,28382084,medium
2018-04-25,4,2018,25,FB,160.14,159.69,161.06,156.19,41083581,medium
2018-04-25,4,2018,25,MSFT,93.3,92.31,93.3,90.28,33729257,medium
2018-04-25,4,2018,25,GOOGL,1029.75,1022.99,1036.07,1017.01,2893047,medium
2018-04-26,4,2018,26,AAPL,164.12,164.22,165.73,163.37,27963014,medium
2018-04-26,4,2018,26,AMZN,1485.01,1517.96,1529.42,1478.5,8801101,high
2018-04-26,4,2018,26,FB,173.22,174.16,176.27,170.8,77556934,high
2018-04-26,4,2018,26,MSFT,93.55,94.26,95.15,93.1,42529043,medium
2018-04-26,4,2018,26,GOOGL,1033.22,1043.31,1052.02,1020.45,2546332,medium
2018-04-27,4,2018,27,FB,176.81,173.59,177.1,172.6,29804657,medium
2018-04-27,4,2018,27,AAPL,164,162.32,164.33,160.63,35655839,medium
2018-04-27,4,2018,27,GOOGL,1045.54,1031.45,1051.7,1027.59,2037263,medium
2018-04-27,4,2018,27,MSFT,97.6,95.82,97.9,93.91,48272780,medium
2018-04-27,4,2018,27,AMZN,1634.01,1572.62,1638.1,1567.39,13053241,high
2018-04-30,4,2018,30,AMZN,1582.5,1566.13,1596,1560.94,5464085,medium
2018-04-30,4,2018,30,AAPL,162.13,165.26,167.26,161.84,42427424,medium
2018-04-30,4,2018,30,MSFT,96.33,93.52,96.4,93.15,41523605,medium
2018-04-30,4,2018,30,GOOGL,1034.42,1018.58,1038.37,1018.3,1724632,medium
2018-04-30,4,2018,30,FB,173.79,172,175.72,171.71,20750478,medium
2018-05-01,5,2018,1,AMZN,1563.22,1582.26,1585,1552.18,4572071,medium
2018-05-01,5,2018,1,AAPL,166.41,169.1,169.2,165.27,53569376,medium
2018-05-01,5,2018,1,MSFT,93.21,95,95.29,92.79,31408927,medium
2018-05-01,5,2018,1,FB,172,173.86,174.02,170.23,26025932,medium
2018-05-01,5,2018,1,GOOGL,1016.3,1040.75,1041.73,1010.61,1766256,medium
2018-05-02,5,2018,2,MSFT,94.99,93.51,95.17,93.19,27471002,medium
2018-05-02,5,2018,2,AAPL,175.23,176.57,177.75,173.8,66539371,medium
2018-05-02,5,2018,2,FB,174.25,176.07,178.08,174.2,30424450,medium
2018-05-02,5,2018,2,GOOGL,1034,1026.05,1043.98,1023.16,1734872,medium
2018-05-02,5,2018,2,AMZN,1580.98,1569.68,1588.5,1566.36,4360273,medium
2018-05-03,5,2018,3,AMZN,1560.01,1572.08,1574.8,1546.02,4251917,medium
2018-05-03,5,2018,3,GOOGL,1025.37,1026.3,1030.69,1007.89,1964066,medium
2018-05-03,5,2018,3,AAPL,175.88,176.89,177.5,174.44,34068180,medium
2018-05-03,5,2018,3,FB,175.13,174.02,176.12,172.12,24026071,medium
2018-05-03,5,2018,3,MSFT,92.96,94.07,94.93,92.45,31142497,medium
2018-05-04,5,2018,4,AAPL,178.25,183.83,184.25,178.17,56201317,medium
2018-05-04,5,2018,4,AMZN,1562.45,1580.95,1584.9,1562.19,3443567,medium
2018-05-04,5,2018,4,FB,173.08,176.61,176.98,173.06,17677844,medium
2018-05-04,5,2018,4,GOOGL,1019.61,1051,1051.88,1018.05,1844600,medium
2018-05-04,5,2018,4,MSFT,93.32,95.16,95.37,92.92,22531325,medium
2018-05-07,5,2018,7,AAPL,185.18,185.16,187.67,184.75,42451423,medium
2018-05-07,5,2018,7,MSFT,95.17,96.22,96.71,95.1,24242019,medium
2018-05-07,5,2018,7,FB,177.35,177.97,179.5,177.17,18697195,medium
2018-05-07,5,2018,7,GOOGL,1053.89,1059.46,1065,1050.27,1719971,medium
2018-05-07,5,2018,7,AMZN,1589.34,1600.14,1606.95,1587.83,3801855,medium
2018-05-08,5,2018,8,AAPL,184.99,186.05,186.22,183.67,28402777,medium
2018-05-08,5,2018,8,GOOGL,1064.62,1058.59,1065.23,1051.64,1301524,medium
2018-05-08,5,2018,8,MSFT,95.85,95.81,96.16,95.06,23484589,medium
2018-05-08,5,2018,8,FB,178.25,178.92,179.04,177.11,15577211,medium
2018-05-08,5,2018,8,AMZN,1595,1592.39,1596.88,1582.51,3067949,medium
2018-05-09,5,2018,9,AMZN,1600,1608,1608,1592,3637302,medium
2018-05-09,5,2018,9,FB,179.67,182.66,183.01,178.78,23282811,medium
2018-05-09,5,2018,9,AAPL,186.55,187.36,187.4,185.22,23211241,medium
2018-05-09,5,2018,9,MSFT,96.01,96.94,96.97,95.05,27327410,medium
