return_date,product_id,store_id,quantity
3/7/2021,109,16,8
3/7/2021,120,16,12
3/7/2021,277,16,12
3/7/2021,323,16,7
3/7/2021,594,10,10
3/7/2021,666,10,8
3/7/2021,669,16,9
3/7/2021,1156,16,9
3/7/2021,1317,10,9
3/7/2021,1479,16,8
3/7/2021,1504,16,9
3/8/2021,38,21,12
3/8/2021,112,19,8
3/8/2021,163,21,10
3/8/2021,197,20,8
3/8/2021,220,19,9
3/8/2021,561,21,10
3/8/2021,574,20,10
3/8/2021,947,20,12
3/8/2021,1072,19,8
3/8/2021,1228,21,7
3/8/2021,1413,20,8
3/9/2021,36,7,8
3/9/2021,70,16,12
3/9/2021,215,7,9
3/9/2021,246,7,10
3/9/2021,331,18,10
3/9/2021,377,23,10
3/9/2021,544,15,9
3/9/2021,712,6,9
3/9/2021,730,16,10
3/9/2021,749,23,10
3/9/2021,790,6,9
3/9/2021,832,16,7
3/9/2021,863,16,11
3/9/2021,982,16,12
3/9/2021,1018,16,7
3/9/2021,1042,15,9
3/9/2021,1166,7,9
3/9/2021,1281,6,8
3/9/2021,1308,15,7
3/9/2021,1380,7,10
3/9/2021,1537,15,7
3/10/2021,15,3,11
3/10/2021,80,8,11
3/10/2021,154,3,12
3/10/2021,273,19,10
3/10/2021,387,23,12
3/10/2021,450,19,12
3/10/2021,473,19,9
3/10/2021,558,21,10
3/10/2021,712,23,12
3/10/2021,788,21,8
3/10/2021,824,18,12
3/10/2021,842,8,9
3/10/2021,1106,23,8
3/10/2021,1154,8,7
3/10/2021,1181,8,12
3/10/2021,1228,21,10
3/10/2021,1313,8,10
3/10/2021,1332,19,12
3/10/2021,1372,8,7
3/10/2021,1384,23,12
3/10/2021,1434,3,10
3/10/2021,1519,21,10
3/10/2021,1542,8,12
3/11/2021,75,12,11
3/11/2021,138,21,12
3/11/2021,155,21,7
3/11/2021,170,21,9
3/11/2021,218,17,10
3/11/2021,503,21,9
3/11/2021,525,21,9
3/11/2021,619,21,8
3/11/2021,631,12,12
3/11/2021,712,12,7
3/11/2021,825,17,8
3/11/2021,966,21,7
3/11/2021,1022,12,9
3/11/2021,1084,17,12
3/11/2021,1128,21,9
3/11/2021,1134,12,7
3/11/2021,1166,17,10
3/11/2021,1202,12,10
3/11/2021,1334,21,11
3/11/2021,1472,12,8
3/12/2021,180,9,9
3/12/2021,264,11,7
3/12/2021,264,11,11
3/12/2021,298,11,7
3/12/2021,306,12,11
3/12/2021,323,11,8
3/12/2021,372,12,10
3/12/2021,433,20,11
3/12/2021,434,12,7
3/12/2021,661,20,12
3/12/2021,786,12,11
3/12/2021,795,20,9
3/12/2021,942,12,7
3/12/2021,1039,9,8
3/12/2021,1201,11,11
3/12/2021,1317,12,8
3/12/2021,1336,12,9
3/13/2021,532,9,10
3/13/2021,1403,9,7
3/14/2021,307,4,7
3/14/2021,471,4,9
3/14/2021,581,4,9
3/14/2021,901,4,9
3/14/2021,954,23,10
3/14/2021,1273,23,11
3/15/2021,466,1,11
3/15/2021,579,1,8
3/15/2021,1151,1,12
3/15/2021,1281,1,12
3/15/2021,1346,1,12
3/16/2021,157,17,9
3/16/2021,556,17,8
3/17/2021,38,8,12
3/17/2021,64,8,8
3/17/2021,113,8,12
3/17/2021,342,8,7
3/17/2021,370,15,9
3/17/2021,392,3,10
3/17/2021,530,8,12
3/17/2021,564,15,7
3/17/2021,743,6,10
3/17/2021,794,15,7
3/17/2021,840,6,11
3/17/2021,850,15,10
3/17/2021,993,6,9
3/17/2021,1082,6,7
3/17/2021,1099,8,10
3/17/2021,1183,10,10
3/17/2021,1213,6,9
3/17/2021,1279,15,10
3/17/2021,1294,8,11
3/17/2021,1493,8,10
3/18/2021,246,19,8
3/18/2021,537,7,12
3/18/2021,1102,7,10
3/18/2021,1125,19,10
3/18/2021,1182,11,7
3/18/2021,1310,7,11
3/19/2021,130,1,11
3/19/2021,306,8,11
3/19/2021,307,12,12
3/19/2021,325,12,8
3/19/2021,347,1,7
3/19/2021,399,8,12
3/19/2021,506,11,12
3/19/2021,554,13,9
3/19/2021,558,8,7
3/19/2021,601,12,7
3/19/2021,700,12,11
3/19/2021,725,1,12
3/19/2021,735,8,10
3/19/2021,888,8,11
3/19/2021,964,13,9
3/19/2021,994,13,8
3/19/2021,1021,13,9
3/19/2021,1096,11,10
3/19/2021,1105,11,11
3/19/2021,1158,11,8
3/19/2021,1198,11,9
3/19/2021,1241,8,11
3/19/2021,1251,13,9
3/19/2021,1424,1,8
3/19/2021,1554,8,7
3/20/2021,849,3,7
3/20/2021,1339,3,9
3/21/2021,7,20,8
3/21/2021,223,24,8
3/21/2021,243,7,8
3/21/2021,301,12,11
3/21/2021,325,12,12
3/21/2021,380,11,12
3/21/2021,486,7,11
3/21/2021,490,19,12
3/21/2021,561,19,8
3/21/2021,575,7,10
3/21/2021,664,24,11
3/21/2021,740,6,10
3/21/2021,744,6,7
3/21/2021,759,19,8
3/21/2021,792,7,10
3/21/2021,805,19,11
3/21/2021,828,12,12
3/21/2021,859,11,11
3/21/2021,860,19,10
3/21/2021,868,9,7
3/21/2021,872,12,8
3/21/2021,969,7,12
3/21/2021,1041,19,8
3/21/2021,1098,19,10
3/21/2021,1110,19,10
3/21/2021,1123,6,10
3/21/2021,1148,6,10
3/21/2021,1162,7,10
3/21/2021,1243,11,12
3/21/2021,1458,9,12
3/21/2021,1502,9,9
3/21/2021,1523,12,11
3/22/2021,37,15,10
3/22/2021,120,18,12
3/22/2021,154,21,10
3/22/2021,820,21,8
3/22/2021,978,18,9
3/22/2021,1069,15,10
3/22/2021,1193,15,10
3/22/2021,1318,15,9
3/23/2021,425,13,10
3/23/2021,439,4,11
3/23/2021,816,4,10
3/23/2021,841,13,8
3/23/2021,896,13,8
3/23/2021,1159,13,12
3/23/2021,1215,13,11
3/23/2021,1392,4,12
3/23/2021,1446,13,11
3/23/2021,1456,4,12
3/23/2021,1490,10,9
3/24/2021,165,1,12
3/24/2021,287,1,10
3/24/2021,460,19,7
3/24/2021,543,19,9
3/24/2021,675,19,11
3/24/2021,918,19,9
3/24/2021,932,1,12
3/24/2021,1062,19,7
3/24/2021,1178,1,7
3/24/2021,1448,1,10
3/25/2021,46,17,8
3/25/2021,52,24,10
3/25/2021,426,16,7
3/25/2021,428,16,10
3/25/2021,533,24,7
3/25/2021,547,17,9
3/25/2021,584,9,12
3/25/2021,655,24,10
3/25/2021,660,9,10
3/25/2021,807,17,10
3/25/2021,879,1,7
3/25/2021,1064,17,8
3/25/2021,1088,24,8
3/25/2021,1182,24,12
3/25/2021,1266,17,10
3/25/2021,1553,17,10
3/26/2021,203,24,8
3/26/2021,327,24,9
3/26/2021,852,24,9
3/26/2021,989,11,7
3/26/2021,1165,11,9
3/26/2021,1204,24,8
3/26/2021,1307,11,11
3/26/2021,1420,24,9
3/26/2021,1461,11,12
3/27/2021,234,6,10
3/27/2021,410,6,12
3/27/2021,460,4,11
3/27/2021,801,6,10
3/27/2021,900,4,12
3/27/2021,924,4,9
3/27/2021,944,4,7
3/27/2021,1005,6,10
3/27/2021,1070,4,9
3/27/2021,1167,4,11
3/27/2021,1211,1,7
3/27/2021,1342,4,7
3/27/2021,1423,1,10
3/27/2021,1479,6,10
3/27/2021,1539,4,8
3/28/2021,112,24,11
3/28/2021,462,24,11
3/28/2021,867,23,11
3/28/2021,1100,23,12
3/28/2021,1393,24,8
3/29/2021,11,12,9
3/29/2021,35,12,9
3/29/2021,65,12,11
3/29/2021,207,16,8
3/29/2021,331,15,11
3/29/2021,410,16,9
3/29/2021,411,15,12
3/29/2021,537,16,7
3/29/2021,636,15,11
3/29/2021,705,12,7
3/29/2021,838,15,9
3/29/2021,881,18,11
3/29/2021,907,18,8
3/29/2021,958,16,11
3/29/2021,985,12,7
3/29/2021,1185,15,9
3/29/2021,1244,16,7
3/29/2021,1279,12,12
3/29/2021,1337,15,7
3/29/2021,1462,16,11
3/30/2021,510,9,10
3/30/2021,619,6,8
3/30/2021,687,9,7
3/30/2021,850,17,7
3/30/2021,981,17,9
3/30/2021,1190,9,7
3/30/2021,1230,17,11
3/30/2021,1428,6,11
3/30/2021,1548,17,7
3/30/2021,1553,17,12
4/2/2021,199,12,12
4/2/2021,201,12,9
4/2/2021,244,12,8
4/2/2021,734,7,9
4/2/2021,1019,10,12
4/2/2021,1123,7,8
4/2/2021,1214,12,11
4/2/2021,1232,7,8
4/2/2021,1487,12,8
4/2/2021,1503,12,10
4/2/2021,1527,7,9
4/3/2021,93,7,10
4/3/2021,302,1,11
4/3/2021,332,1,7
4/3/2021,419,7,7
4/3/2021,439,7,10
4/3/2021,453,16,10
4/3/2021,745,1,7
4/3/2021,747,16,12
4/3/2021,754,1,8
4/3/2021,863,3,7
4/3/2021,897,3,10
4/3/2021,1014,3,10
4/3/2021,1100,3,9
4/3/2021,1104,7,11
4/3/2021,1160,7,11
4/3/2021,1171,16,9
4/3/2021,1222,3,9
4/3/2021,1246,16,11
4/3/2021,1307,1,11
4/3/2021,1314,16,8
4/3/2021,1501,7,12
4/3/2021,1536,16,8
4/4/2021,183,4,10
4/5/2021,20,7,7
4/5/2021,159,3,9
4/5/2021,450,7,12
4/5/2021,481,3,10
4/5/2021,852,7,8
4/5/2021,874,7,8
4/5/2021,1134,7,12
4/5/2021,1167,7,9
4/5/2021,1375,7,12
4/5/2021,1510,3,11
4/6/2021,126,17,11
4/6/2021,443,17,8
4/6/2021,557,12,7
4/6/2021,560,12,9
4/6/2021,564,24,9
4/6/2021,767,12,10
4/6/2021,954,17,8
4/6/2021,1114,17,7
4/6/2021,1131,17,8
4/6/2021,1181,24,10
4/6/2021,1252,24,8
4/6/2021,1295,12,10
4/7/2021,16,17,7
4/7/2021,190,17,11
4/7/2021,273,6,8
4/7/2021,363,21,7
4/7/2021,412,18,11
4/7/2021,450,18,9
4/7/2021,522,17,10
4/7/2021,549,17,9
4/7/2021,610,21,9
4/7/2021,631,3,11
4/7/2021,634,21,9
4/7/2021,806,21,12
4/7/2021,814,21,7
4/7/2021,826,18,7
4/7/2021,834,21,10
4/7/2021,856,3,11
4/7/2021,883,18,8
4/7/2021,1047,3,10
4/7/2021,1132,18,7
4/7/2021,1197,3,11
4/7/2021,1226,17,8
4/7/2021,1289,17,11
4/7/2021,1441,21,8
4/7/2021,1546,21,8
4/8/2021,147,17,7
4/8/2021,348,16,10
4/8/2021,357,18,7
4/8/2021,358,9,9
4/8/2021,398,16,9
4/8/2021,863,17,7
4/8/2021,906,17,9
4/8/2021,1006,17,7
4/8/2021,1086,17,11
4/8/2021,1112,3,8
4/8/2021,1127,17,11
4/8/2021,1162,17,9
4/8/2021,1164,17,12
4/8/2021,1224,16,11
4/8/2021,1334,3,10
4/8/2021,1433,16,11
4/8/2021,1506,9,10
4/9/2021,37,11,7
4/9/2021,102,20,7
4/9/2021,117,9,7
4/9/2021,229,13,7
4/9/2021,353,4,12
4/9/2021,419,11,7
4/9/2021,425,13,11
4/9/2021,443,13,9
4/9/2021,458,13,8
4/9/2021,468,9,12
4/9/2021,605,13,11
4/9/2021,948,13,7
4/9/2021,1000,11,9
4/9/2021,1015,13,7
4/9/2021,1053,9,7
4/9/2021,1053,20,12
4/9/2021,1092,4,8
4/9/2021,1321,13,12
4/9/2021,1392,20,11
4/9/2021,1505,13,11
4/9/2021,1542,20,8
4/10/2021,586,12,9
4/10/2021,1063,12,9
4/10/2021,1343,12,12
4/11/2021,56,10,12
4/11/2021,240,23,7
4/11/2021,490,13,9
4/11/2021,492,15,10
4/11/2021,505,4,12
4/11/2021,914,13,12
4/11/2021,916,10,7
4/11/2021,928,13,10
4/11/2021,945,13,8
4/11/2021,1263,4,9
4/12/2021,128,10,8
4/12/2021,184,8,8
4/12/2021,185,23,10
4/12/2021,284,8,8
4/12/2021,304,10,7
4/12/2021,443,23,7
4/12/2021,595,17,8
4/12/2021,739,11,11
4/12/2021,740,11,11
4/12/2021,935,10,12
4/12/2021,995,23,9
4/12/2021,1035,11,7
4/12/2021,1143,10,12
4/12/2021,1161,17,7
4/12/2021,1189,11,7
4/12/2021,1217,17,9
4/12/2021,1239,11,7
4/12/2021,1335,8,11
4/12/2021,1474,8,8
4/12/2021,1502,8,7
4/13/2021,86,8,7
4/13/2021,268,8,9
4/13/2021,658,8,8
4/13/2021,959,8,8
4/13/2021,1517,8,12
4/14/2021,408,16,10
4/14/2021,535,21,12
4/14/2021,545,16,12
4/14/2021,547,21,8
4/14/2021,561,21,8
4/14/2021,1123,21,12
4/14/2021,1255,16,12
4/14/2021,1269,21,12
4/14/2021,1396,16,7
4/15/2021,76,16,7
4/15/2021,91,21,9
4/15/2021,341,6,12
4/15/2021,481,6,11
4/15/2021,541,16,12
4/15/2021,684,21,8
4/15/2021,723,6,8
4/15/2021,824,16,8
4/15/2021,902,21,12
4/15/2021,1003,21,11
4/15/2021,1009,21,9
4/15/2021,1115,16,7
4/15/2021,1325,10,8
4/15/2021,1352,21,9
4/15/2021,1442,16,7
4/15/2021,1525,6,8
4/15/2021,1551,21,12
4/16/2021,52,15,12
4/16/2021,90,8,7
4/16/2021,127,3,11
4/16/2021,242,8,9
4/16/2021,254,3,8
4/16/2021,274,3,7
4/16/2021,282,15,8
4/16/2021,397,8,11
4/16/2021,483,15,7
4/16/2021,486,8,8
4/16/2021,571,15,7
4/16/2021,792,3,10
4/16/2021,801,3,7
4/16/2021,813,8,8
4/16/2021,889,15,11
4/16/2021,961,3,11
4/16/2021,971,15,9
4/16/2021,1259,8,7
4/16/2021,1312,15,8
4/16/2021,1345,8,7
4/16/2021,1377,3,7
4/16/2021,1488,15,8
4/17/2021,37,15,11
4/17/2021,144,19,12
4/17/2021,327,12,10
4/17/2021,375,12,7
4/17/2021,401,19,10
4/17/2021,661,15,11
4/17/2021,943,12,11
4/17/2021,1026,12,9
4/17/2021,1296,12,8
4/17/2021,1459,12,7
4/18/2021,89,24,7
4/18/2021,207,24,9
4/18/2021,404,7,11
4/18/2021,509,1,9
4/18/2021,751,1,9
4/18/2021,942,18,12
4/18/2021,1073,18,8
4/18/2021,1386,24,7
4/18/2021,1485,24,9
4/19/2021,119,15,9
4/19/2021,306,24,8
4/19/2021,369,24,12
4/19/2021,489,24,12
4/19/2021,1029,24,8
4/19/2021,1078,15,7
4/19/2021,1164,24,11
4/19/2021,1436,15,11
4/20/2021,49,15,11
4/20/2021,98,6,9
4/20/2021,289,15,12
4/20/2021,408,20,8
4/20/2021,509,15,12
4/20/2021,1227,15,12
4/20/2021,1287,15,11
4/21/2021,139,19,9
4/21/2021,353,19,7
4/21/2021,629,19,11
4/21/2021,811,19,12
4/21/2021,903,19,12
4/21/2021,1148,19,11
4/21/2021,1157,19,11
4/21/2021,1431,19,12
4/22/2021,408,4,10
4/22/2021,898,4,12
4/22/2021,1001,4,12
4/22/2021,1157,4,8
4/24/2021,9,8,7
4/24/2021,103,8,10
4/24/2021,216,16,9
4/24/2021,232,8,10
4/24/2021,364,21,12
4/24/2021,420,23,11
4/24/2021,421,8,11
4/24/2021,510,8,11
4/24/2021,793,21,7
4/24/2021,797,21,7
4/24/2021,800,16,7
4/24/2021,833,16,11
4/24/2021,836,16,7
4/24/2021,872,9,11
4/24/2021,899,16,12
4/24/2021,904,16,12
4/24/2021,1016,16,10
4/24/2021,1453,8,7
4/24/2021,1480,21,9
4/24/2021,1508,8,7
4/25/2021,316,1,7
4/25/2021,319,9,7
4/25/2021,407,24,11
4/25/2021,412,1,11
4/25/2021,700,23,10
4/25/2021,766,24,10
4/25/2021,969,24,11
4/25/2021,1052,24,7
4/25/2021,1287,1,10
4/25/2021,1391,24,9
4/26/2021,159,10,8
4/26/2021,162,10,7
4/26/2021,282,6,11
4/26/2021,460,12,8
4/26/2021,493,7,11
4/26/2021,763,6,12
4/26/2021,880,10,12
4/26/2021,973,12,8
4/26/2021,1157,7,8
4/26/2021,1348,12,10
4/26/2021,1435,6,7
4/26/2021,1510,12,11
4/27/2021,40,24,10
4/27/2021,155,11,11
4/27/2021,269,13,7
4/27/2021,413,24,9
4/27/2021,491,13,8
4/27/2021,493,19,7
4/27/2021,529,11,7
4/27/2021,562,19,12
4/27/2021,750,19,9
4/27/2021,761,24,11
4/27/2021,953,24,9
4/27/2021,1096,24,12
4/27/2021,1181,11,10
4/27/2021,1372,19,8
4/27/2021,1445,11,11
4/27/2021,1455,13,9
4/27/2021,1552,24,9
4/28/2021,178,19,9
4/28/2021,238,4,7
4/28/2021,371,19,10
4/28/2021,416,19,7
4/28/2021,449,4,11
4/28/2021,545,19,12
4/28/2021,749,19,10
4/28/2021,918,19,7
4/28/2021,956,19,10
4/28/2021,984,19,9
4/28/2021,1085,19,11
4/28/2021,1245,4,8
4/28/2021,1506,4,9
4/29/2021,10,17,8
4/29/2021,46,19,9
4/29/2021,167,11,11
4/29/2021,201,19,8
4/29/2021,206,19,7
4/29/2021,329,11,7
4/29/2021,359,21,12
4/29/2021,365,19,10
4/29/2021,398,21,7
4/29/2021,437,11,11
4/29/2021,451,21,12
4/29/2021,468,8,11
4/29/2021,506,17,7
4/29/2021,547,8,8
4/29/2021,549,21,12
4/29/2021,574,21,9
4/29/2021,649,21,7
4/29/2021,683,8,7
4/29/2021,693,19,8
4/29/2021,767,18,7
4/29/2021,768,19,8
4/29/2021,864,13,12
4/29/2021,960,8,10
4/29/2021,1070,17,12
4/29/2021,1092,8,8
4/29/2021,1126,8,7
4/29/2021,1191,13,10
4/29/2021,1241,13,11
4/29/2021,1312,17,10
4/29/2021,1321,11,9
4/29/2021,1472,21,11
4/29/2021,1511,11,9
4/30/2021,229,13,9
4/30/2021,310,11,10
4/30/2021,497,13,12
4/30/2021,644,1,10
4/30/2021,687,13,7
4/30/2021,922,11,7
4/30/2021,980,1,10
4/30/2021,1044,13,8
4/30/2021,1158,1,10
4/30/2021,1178,1,12
4/30/2021,1277,11,11
4/30/2021,1372,11,11
4/30/2021,1377,11,11
4/30/2021,1394,11,7
4/30/2021,1449,1,9
4/30/2021,1521,11,9
5/1/2021,4,18,7
5/1/2021,74,13,8
5/1/2021,81,13,7
5/1/2021,314,13,9
5/1/2021,686,13,8
5/1/2021,835,13,10
5/1/2021,887,18,12
5/1/2021,941,13,11
5/1/2021,1496,13,11
5/2/2021,261,15,9
5/2/2021,312,15,8
5/2/2021,769,6,10
5/2/2021,795,15,9
5/2/2021,891,4,12
5/2/2021,897,4,8
5/2/2021,1192,6,8
5/2/2021,1502,6,10
5/3/2021,862,6,7
5/3/2021,958,6,7
5/4/2021,29,1,11
5/4/2021,102,3,12
5/4/2021,275,23,10
5/4/2021,358,1,12
5/4/2021,928,3,11
5/4/2021,1318,1,9
5/5/2021,143,21,8
5/5/2021,270,3,8
5/5/2021,343,3,8
5/5/2021,396,3,12
5/5/2021,639,21,11
5/5/2021,685,3,8
5/5/2021,999,21,7
5/5/2021,1332,21,9
5/5/2021,1549,20,11
5/6/2021,77,15,7
5/6/2021,81,19,9
5/6/2021,102,17,12
5/6/2021,108,8,7
5/6/2021,313,15,9
5/6/2021,385,15,12
5/6/2021,413,15,11
5/6/2021,437,17,9
5/6/2021,453,8,7
5/6/2021,476,8,10
5/6/2021,822,8,10
5/6/2021,869,19,8
5/6/2021,884,8,9
5/6/2021,891,19,11
5/6/2021,919,19,7
5/6/2021,959,8,10
5/6/2021,978,15,8
5/6/2021,1131,15,11
5/6/2021,1215,19,8
5/6/2021,1450,19,9
5/7/2021,3,15,10
5/7/2021,71,13,10
5/7/2021,103,19,8
5/7/2021,115,4,8
5/7/2021,120,15,10
5/7/2021,132,4,12
5/7/2021,152,9,7
5/7/2021,211,19,11
5/7/2021,215,13,9
5/7/2021,571,19,8
5/7/2021,620,19,9
5/7/2021,694,4,9
5/7/2021,764,4,8
5/7/2021,854,10,8
5/7/2021,868,10,7
5/7/2021,922,7,7
5/7/2021,956,15,8
5/7/2021,975,10,9
5/7/2021,977,4,10
5/7/2021,1024,7,9
5/7/2021,1025,19,7
5/7/2021,1033,13,9
5/7/2021,1172,15,9
5/7/2021,1319,19,7
5/7/2021,1383,7,10
5/7/2021,1413,13,8
5/7/2021,1485,7,11
5/7/2021,1547,15,11
5/8/2021,61,3,8
5/8/2021,73,24,9
5/8/2021,381,23,8
5/8/2021,510,24,10
5/8/2021,552,23,7
5/8/2021,813,3,9
5/8/2021,903,18,11
5/8/2021,1018,3,9
5/8/2021,1165,3,10
5/8/2021,1298,3,12
5/8/2021,1425,18,12
5/8/2021,1441,24,12
5/8/2021,1474,23,9
5/9/2021,390,1,7
5/9/2021,641,15,11
5/9/2021,733,23,10
5/9/2021,822,1,10
5/9/2021,913,1,10
5/9/2021,1035,23,10
5/9/2021,1083,15,8
5/9/2021,1096,4,9
5/9/2021,1128,1,7
5/9/2021,1196,1,8
5/9/2021,1265,15,8
5/9/2021,1283,23,7
5/10/2021,113,8,10
5/10/2021,429,13,7
5/10/2021,433,13,12
5/10/2021,444,8,7
5/10/2021,585,13,10
5/10/2021,622,13,8
5/10/2021,881,13,11
5/10/2021,894,8,11
5/10/2021,1345,8,11
5/11/2021,81,10,12
5/11/2021,262,7,11
5/11/2021,343,7,12
5/11/2021,461,21,12
5/11/2021,480,21,12
5/11/2021,532,21,11
5/11/2021,569,7,12
5/11/2021,675,16,11
5/11/2021,762,21,8
5/11/2021,866,21,7
5/11/2021,1018,7,8
5/11/2021,1031,16,11
5/11/2021,1146,7,11
5/11/2021,1231,16,9
5/11/2021,1249,7,10
5/11/2021,1260,10,11
5/11/2021,1336,16,10
5/11/2021,1490,16,10
5/11/2021,1511,21,9
5/11/2021,1532,21,11
5/11/2021,1538,16,9
5/12/2021,39,9,12
5/12/2021,103,9,7
5/12/2021,128,1,11
5/12/2021,130,21,10
5/12/2021,197,23,12
5/12/2021,263,1,9
5/12/2021,270,1,10
5/12/2021,355,1,8
5/12/2021,466,9,8
5/12/2021,618,1,10
5/12/2021,833,12,10
5/12/2021,1127,12,10
5/12/2021,1137,1,12
5/12/2021,1266,21,10
5/12/2021,1420,12,10
5/12/2021,1448,9,9
5/12/2021,1478,12,10
5/13/2021,99,8,7
5/13/2021,109,8,12
5/13/2021,110,15,7
5/13/2021,246,9,10
5/13/2021,271,24,11
5/13/2021,373,9,11
5/13/2021,396,24,9
5/13/2021,449,24,8
5/13/2021,543,7,9
5/13/2021,633,8,12
5/13/2021,648,8,12
5/13/2021,653,8,12
5/13/2021,690,7,9
5/13/2021,849,8,10
5/13/2021,1065,8,11
5/13/2021,1134,9,11
5/13/2021,1280,7,8
5/13/2021,1295,15,10
5/13/2021,1424,15,8
5/13/2021,1523,7,10
5/14/2021,39,3,11
5/14/2021,187,9,10
5/14/2021,216,12,10
5/14/2021,336,12,9
5/14/2021,929,12,12
5/14/2021,1041,12,7
5/14/2021,1101,3,8
5/16/2021,339,20,7
5/16/2021,630,18,7
5/17/2021,13,16,7
5/17/2021,128,20,8
5/17/2021,170,13,7
5/17/2021,210,8,8
5/17/2021,219,13,9
5/17/2021,238,8,9
5/17/2021,315,16,7
5/17/2021,389,8,7
5/17/2021,390,8,12
5/17/2021,397,20,10
5/17/2021,566,17,8
5/17/2021,652,18,10
5/17/2021,749,13,7
5/17/2021,750,16,11
5/17/2021,750,13,8
5/17/2021,783,18,11
5/17/2021,811,16,10
5/17/2021,825,8,10
5/17/2021,865,13,8
5/17/2021,866,17,9
5/17/2021,877,17,10
5/17/2021,1003,13,9
5/17/2021,1091,8,8
5/17/2021,1200,17,10
5/17/2021,1221,13,11
5/17/2021,1258,16,7
5/17/2021,1302,20,11
5/17/2021,1306,17,11
5/17/2021,1408,16,9
5/17/2021,1412,13,12
5/17/2021,1462,10,11
5/17/2021,1521,10,11
5/17/2021,1538,13,11
5/18/2021,1461,23,9
5/19/2021,99,18,7
5/19/2021,617,12,11
5/19/2021,658,10,11
5/19/2021,680,12,7
5/19/2021,974,18,9
5/19/2021,1244,10,8
5/19/2021,1272,11,12
5/19/2021,1348,12,7
5/19/2021,1355,11,12
5/19/2021,1429,10,12
5/19/2021,1434,12,7
5/19/2021,1483,12,10
5/19/2021,1518,12,9
5/19/2021,1533,12,10
5/20/2021,19,19,7
5/20/2021,241,19,10
5/20/2021,341,19,8
5/20/2021,908,24,7
5/20/2021,949,19,7
5/20/2021,1111,19,7
5/20/2021,1179,24,7
5/20/2021,1369,19,10
5/21/2021,30,16,9
5/21/2021,90,24,12
5/21/2021,141,21,12
5/21/2021,225,24,12
5/21/2021,347,24,7
5/21/2021,352,16,11
5/21/2021,374,7,11
5/21/2021,418,16,12
5/21/2021,438,16,10
5/21/2021,466,21,8
5/21/2021,662,7,7
5/21/2021,670,16,7
5/21/2021,714,21,12
5/21/2021,758,24,7
5/21/2021,795,16,10
5/21/2021,802,21,8
5/21/2021,866,11,8
5/21/2021,877,16,10
5/21/2021,998,11,12
5/21/2021,1089,16,12
5/21/2021,1145,21,11
5/21/2021,1149,7,12
5/21/2021,1421,16,7
5/21/2021,1519,7,10
5/21/2021,1548,21,9
5/22/2021,174,16,11
5/22/2021,355,16,12
5/22/2021,711,16,10
5/22/2021,1252,16,9
5/22/2021,1253,16,8
5/23/2021,167,1,9
5/23/2021,677,12,7
5/23/2021,680,12,11
5/23/2021,716,12,7
5/23/2021,841,1,11
5/23/2021,899,12,9
5/23/2021,1002,1,10
5/23/2021,1206,1,7
5/23/2021,1493,1,9
5/24/2021,144,17,11
5/24/2021,406,19,8
5/24/2021,414,19,12
5/24/2021,423,6,10
5/24/2021,426,7,11
5/24/2021,493,19,11
5/24/2021,537,7,12
5/24/2021,747,7,7
5/24/2021,759,7,10
5/24/2021,762,7,12
5/24/2021,769,7,8
5/24/2021,814,7,9
5/24/2021,855,19,10
5/24/2021,904,17,11
5/24/2021,963,17,9
5/24/2021,1040,19,11
5/24/2021,1111,19,7
5/24/2021,1149,17,11
5/24/2021,1298,7,10
5/24/2021,1354,17,10
5/24/2021,1366,7,10
5/24/2021,1473,19,10
5/24/2021,1511,19,9
5/25/2021,126,4,10
5/25/2021,132,4,7
5/25/2021,188,4,7
5/25/2021,328,11,10
5/25/2021,375,24,9
5/25/2021,449,11,10
5/25/2021,501,11,11
5/25/2021,596,11,11
5/25/2021,768,11,8
5/25/2021,806,11,10
5/25/2021,810,4,11
5/25/2021,904,4,10
5/25/2021,1251,24,11
5/25/2021,1268,4,9
5/25/2021,1333,4,10
5/25/2021,1550,11,11
5/26/2021,76,12,9
5/26/2021,195,12,10
5/26/2021,336,17,7
5/26/2021,381,12,8
5/26/2021,406,4,9
5/26/2021,443,12,11
5/26/2021,457,4,11
5/26/2021,963,17,9
5/26/2021,1010,12,11
5/26/2021,1032,12,11
5/26/2021,1054,12,12
5/26/2021,1133,17,7
5/26/2021,1341,4,8
5/26/2021,1531,12,9
5/26/2021,1537,12,7
5/26/2021,1540,17,9
5/27/2021,84,8,12
5/27/2021,264,19,7
5/27/2021,292,8,12
5/27/2021,318,16,11
5/27/2021,500,8,11
5/27/2021,573,19,9
5/27/2021,592,10,10
5/27/2021,599,19,11
5/27/2021,666,8,11
5/27/2021,670,19,9
5/27/2021,753,16,9
5/27/2021,781,9,12
5/27/2021,813,8,12
5/27/2021,1107,16,10
5/27/2021,1141,16,9
5/27/2021,1221,19,12
5/27/2021,1239,8,8
5/27/2021,1247,16,11
5/27/2021,1306,19,7
5/27/2021,1358,19,12
5/27/2021,1462,8,11
5/27/2021,1487,16,10
5/28/2021,504,13,10
5/28/2021,1416,13,12
5/29/2021,154,3,11
5/29/2021,164,17,11
5/29/2021,183,17,12
5/29/2021,345,21,12
5/29/2021,558,21,8
5/29/2021,697,21,8
5/29/2021,797,21,8
5/29/2021,977,21,12
5/29/2021,1033,20,8
5/29/2021,1169,21,7
5/29/2021,1182,17,11
5/29/2021,1194,20,11
